,idx,response
27,56,"UPDATED VERSION:

Since January 2001, the United States government has conducted multiple drone strikes in Afghanistan, with at least 13,074 strikes resulting in the deaths of 4,138 people, including 310 civilians and 73 children as of 2021. The use of drone strikes increased at a pace of four to five times during the presidency of Donald Trump compared to his predecessor, Barack Obama. The Afghan Air Force also carried out airstrikes in the region. The U.S. has faced criticism for the number of civilian casualties resulting from drone strikes. In September 2021, Marine Corps General Kenneth F. McKenzie Jr. acknowledged that a drone strike conducted near Kabul International Airport on August 29 killed 10 civilians instead of ISIL-K militants. The U.S. government has ordered a review of its targeting procedures in Afghanistan. Amnesty International USA has also questioned the legality of drone attacks."
28,57,"UPDATED VERSION:

On September 18, 2021, a rally was held near the United States Capitol to show support for the people who were arrested for their involvement in the January 6 attack on the building. The event was organized by Look Ahead America, a non-profit organization led by former Trump campaign staffer Matt Braynard. The rally, known as the ""Justice for J6"" event, drew a small crowd of around 400 to 450 people. 

Law enforcement officials and lawmakers had expressed concerns about the rally, and preparations were made to ensure the safety of the Capitol building. A fence was erected around the building, and multiple congressional offices were closed on September 17. Despite these measures, at least four participants in the rally were arrested for various offenses. One man was found to be in possession of a knife, while another was found to be in possession of a gun.

Former President Donald Trump had urged his supporters not to attend the rally, calling it a ""setup"" for Republican voters. Far-right groups like the Proud Boys also urged members not to attend the event. Despite this, the rally went ahead, with organizers criticizing the security measures put in place as an attempt to discourage participants.

In summary, the ""Justice for J6"" rally was held on September 18 near the United States Capitol to show support for those arrested for their roles in the January 6 attack. Security measures were put in place, and four participants were arrested for various offenses. Despite concerns and warnings from lawmakers and law enforcement officials, the rally went ahead with a small group of attendees."
29,59,"UPDATED VERSION:

A tragic incident in Killamarsh, Derbyshire has led to the charging of a 31-year-old man. On September 19th, police officers were called to a property on Chandos Crescent after reports of a disturbance. Upon arrival, they discovered the remains of three children and one adult inside. The victims have since been identified as siblings Lacey Bennett (11) and John Paul Bennett (13), their mother Terri Harris (35), and Lacey's friend Connie Gent (11). The incident is currently being treated as a suspected mass murder and a criminal inquiry is ongoing. On September 22nd, Derbyshire Constabulary announced that Damien Bendall of Killamarsh has been charged with four counts of murder in connection with the incident. Killamarsh, a former coal mining town, is located in far northern Derbyshire and has become an outer commuter suburb of Sheffield, South Yorkshire in recent years as the city has expanded to the south and east."
30,63,"UPDATED VERSION:

A tragic incident occurred on September 25, 2021, when an Amtrak passenger train derailed near Joplin, Montana, resulting in the death of at least three individuals and injuries to over 50 others. The train was headed westbound and had 147 passengers and 13 crew members onboard. Emergency crews quickly responded to the scene, and the injured were transported to nearby hospitals for medical attention. The cause of the derailment is currently under investigation."
31,65,"UPDATED VERSION:

After being postponed multiple times, the first ever general elections in Qatar were held on October 2, 2021. Men and women over the age of 18 were eligible to vote for 30 out of the 45 seats in the Consultative Assembly, while the remaining seats were appointed by the Emir. A total of 284 candidates ran for the 30 seats, with 29 women participating. Political parties were banned, and all the candidates ran as independents. The electoral law mandated the thirty members to be elected from single-member constituencies by first-past-the-post voting, and candidates had to be at least thirty years old and 'of Qatari origin'. However, this limited the eligibility of people descended from those who held citizenship in 1930 and resulted in protests. The announcement of the elections came from Emir Tamim bin Hamad Al Thani in November 2020. The previous retiring Emir Hamad bin Khalifa Al Thani had postponed the elections in June 2013 until at least 2016, and they were repeatedly postponed until the current Emir announced they would finally be held in 2021."
32,66,"UPDATED VERSION:

On October 3, 2021, a Pilatus PC-12 aircraft crashed into an unoccupied building in San Donato Milanese, Lombardy, Italy. Unfortunately, all eight individuals on board the plane were killed in the tragic accident."
33,67,"UPDATED VERSION:

The International Consortium of Investigative Journalists (ICIJ) shook up the world on October 2, 2021, when they announced the release of the Pandora Papers, a staggering 11.9 million leaked documents exposing hidden wealth, tax evasion, and money laundering among politicians, celebrities, and billionaires worldwide. This is the largest offshore data leak in history, dwarfing the infamous Panama Papers leak of 11.5 million documents.

The Pandora Papers implicate 330 politicians, including 35 national leaders, and numerous celebrities, with 130 billionaires among the 29,000 beneficiaries spanning 27,000 companies. The first leaks, released on October 3, 2021, named over 100 billionaires, 30 current and former leaders, and 300 public officials. The ICIJ has described the document leak as their most expansive exposé of financial secrecy to date.

Although not illegal, the papers revealed that Tony Blair, former Prime Minister of the UK, saved £312,000 in Stamp Duty on the purchase of a £6.45million property in London by purchasing Romanstone International Limited, a British Virgin Islands company.

The Pandora Papers have sparked worldwide debates about financial transparency and accountability, with governments and international bodies calling for reforms to prevent such practices. The ICIJ's release of the Pandora Papers is a monumental move towards greater accountability for those in power and a massive stride towards transparency in the notoriously secretive world of offshore finance."
34,68,"UPDATED VERSION:

The largest offshore data leak in history has been exposed by the International Consortium of Investigative Journalists (ICIJ), who published 11.9 million leaked documents comprising 2.9 terabytes of data on October 3, 2021. This data leak reveals hidden wealth, tax evasion, and money laundering among 29,000 beneficiaries among 27,000 companies, including 330 politicians, 130 billionaires, and numerous celebrities worldwide.

The Pandora Papers expose 35 national leaders, 400 officials from nearly 100 countries, and more than 100 billionaires. The ICIJ worked with journalists in 117 countries, including news organizations such as The Washington Post, L'Espresso, Le Monde, El País, Süddeutsche Zeitung, PBS program Frontline, the Australian Broadcasting Corporation, The Guardian, and the BBC's Panorama.

The documents were leaked from 14 offshore service providers that help clients establish companies in secrecy jurisdictions, with Panamanian law firm Aleman, Cordero, Galindo & Lee (Alcogal) creating at least 14,000 shell companies and trusts in tax havens. Alcogal was mentioned more than any other offshore provider in the leaked documents.

Among the notable figures revealed in the Pandora Papers are former British Prime Minister Tony Blair, Chilean President Sebastian Pinera, Kenyan President Uhuru Kenyatta, Montenegrin President Milo Đukanović, Ukrainian President Volodymyr Zelensky, Qatari Emir Sheikh Tamim, Gabonese President Ali Bongo Ondimba, and Ecuadorian President Guillermo Lasso. Other global names mentioned include Shakira, Claudia Schiffer, Sachin Tendulkar, Alexandre Cazes, Pakistan's finance minister Shaukat Fayaz Ahmed Tarin, and several family members of Pakistan's top generals, the CEO of Channel One Russia Konstantin Ernst, and celebrities like Miguel Bose, Pep Guardiola, and Julio Iglesias.

The documents show how King Abdullah II of Jordan invested over $100 million in property across the UK and the US, with properties in London, Malibu, Washington, DC, and Ascot. A UK company controlled by Cherie Blair was shown to have acquired a £6.45 million property in London through purchasing a British Virgin Islands company, and Tony Blair's name appears in a statement of joint income for the associated mortgage. The papers also reveal how an office block owned by the Aliyev family was sold to the Crown Estate for £66 million in 2018, netting the Aliyevs a £31 million profit.

In response to the Pandora Papers, Pakistan's Prime Minister Imran Khan announced that all citizens mentioned in the leaked documents would be investigated, and appropriate action would be taken in case of wrongdoing. The ICIJ described the documents as their most expansive exposé of financial secrecy yet, surpassing their previous release of the Panama Papers in 2016 by nearly half a million documents."
35,70,"UPDATED VERSION:

Facebook, Instagram, WhatsApp, and Oculus were globally unavailable on October 4, 2021, due to an extended outage that began at 15:39 UTC. Experts suggest that the cause of the outage was a BGP (border gateway protocol) update from Facebook. The outage affected the platforms worldwide, leaving users unable to access their accounts or use the services provided by these platforms. Other popular social media platforms, including Twitter, were also affected by the influx of users following the Facebook outage. Updates on the situation are awaited as more details emerge on the cause and resolution of this global outage."
36,73,"UPDATED VERSION:

A 5.9 magnitude earthquake struck Pakistan's Balochistan province near the city of Harnai on October 7, 2021, killing at least 24 people and injuring around 200. The deadly earthquake occurred near the anniversary of the 2005 Kashmir earthquake, which killed 87,000 people. Pakistan is directly influenced by the ongoing oblique convergence between the Indian Plate and Eurasian Plate. Thrust faulting in the Hindu Kush and Himalaya region is the direct result of the plate interaction. The convergence is highly oblique in the Balochistan region, involving the large Chaman Fault; a strike-slip structure and many thrust faults. The earthquake occurred during the rupture of a thrust fault under the Sulaiman Mountains and Central Brāhui Range, as reported by the U.S. Geological Survey. It was followed by a magnitude 4.6 aftershock. This earthquake was the largest in Pakistan since the major tremor in 2013 which occurred nearby and killed at least 800 people.

The earthquake struck early in the morning, just after 03:00 local time, collapsing many homes where residents were asleep. Most of the 24 victims were women and children. An unspecified number of residents were buried under the rubble of collapsed buildings and rescued by survivors. The number of injured people is around 200, with many hospitals in Balochistan overwhelmed by the influx of patients. The Provincial Disaster Management Authority (Khyber Pakhtunkhwa) (PDMA) reported severe damage in the Harnai District and Shahrag area, where at least 70 homes were affected. Damage was also reported in the cities of Sibi and Quetta.

Following the earthquake, troops from the Pakistan Army were dispatched in Harnai to aid in rescue and relief operations. At least nine injured victims in need of medical treatment were transported via helicopters from the affected region to Quetta. The Inter-Services Public Relations, army, medical personnel, response workers, and officials are working together to coordinate rescue and relief works. A team of search and rescue individuals from Rawalpindi was sent to Harnai to find survivors among the wreckage."
37,75,"UPDATED VERSION:

A tragedy struck the town of Kongsberg in Viken, Norway, on October 13, 2021, as a man wielding a bow and arrow killed five people and injured two others. The perpetrator reportedly targeted individuals at multiple locations before being apprehended by authorities. The incident has left the community in shock and mourning. Investigations into the motive and background of the attacker are ongoing. Our thoughts and condolences go out to the victims and their families during this difficult time."
38,76,"UPDATED VERSION:

A deadly attack carried out with a bow and arrow in the Norwegian town of Kongsberg on October 13, 2021, has been identified as the work of a 37-year-old Norwegian man who had converted to Islam and held extremist views. Espen Andersen Bråthen, who also holds Danish citizenship, killed five people and injured three others in the attack, which took place at various locations around the town. Bråthen was quickly taken into custody after the attack and has since confessed to the crime. He had previously come to the attention of police in 2020, who were concerned about his radicalization, but did not appear on their radar again until the attack. The incident has prompted concerns about police response times and led to a temporary measure to arm police constables across Norway. The attack is the deadliest in Norway since the 2011 mass shooting by Anders Behring Breivik."
39,77,"UPDATED VERSION:

The Taliban has announced that it will increase security measures at Shia mosques in Afghanistan after a recent spate of suicide bombings claimed by the Islamic State – Khorasan Province. The most recent attack, which occurred on 15 October 2021 at the Imam Bargah mosque in Kandahar during Friday prayers, resulted in the deaths of at least 65 people and left over 70 others wounded. The attack was preceded by another bombing at a Shia mosque in Kunduz the previous week, which killed over 50 people. The Taliban's move to bolster security at these sites comes as the group seeks to portray itself as a responsible governing authority following its recent takeover of Afghanistan. The Islamic State – Khorasan Province has claimed responsibility for both bombings, signaling the continued threat posed by the group even after the Taliban's rise to power in the country."
40,78,"UPDATED VERSION:

The killing of MP Sir David Amess, who was stabbed to death on 15 October 2021 at a constituency meeting in Leigh-on-Sea, Essex, has been declared a terrorist incident by police. Amess was an instantly recognizable member of the Conservative Party, and a long-serving politician who had entered Parliament in 1983 as the MP for Basildon. He had campaigned in favor of Brexit, for stronger animal welfare protections, and to award Southend-on-Sea city status. The motivation of the attacker remains unknown. A 25-year-old man was arrested at the scene on suspicion of murder, and a knife was recovered. Essex Police later announced that the investigation had been handed over to counter-terrorist officers. The suspect is a British national who may have Somali heritage. In light of Amess's death, campaigning activities on behalf of the Conservative Party have been suspended nationwide until further notice, and the security of MPs will be reviewed. Various parliamentary groups and current and former politicians from across the political spectrum expressed shock and offered condolences, as did relatives of Jo Cox. A vigil for Amess was held in his Southend West constituency, and BBC One changed its evening schedule out of respect."
41,79,"UPDATED VERSION:

Protests by Kosovo Serbs against the government's decision to ban Serbian license plates began on September 20, 2021, and ended on October 2, 2021, after an agreement was reached in Brussels. Following the ban on Serbian license plates, drivers were required to switch to Kosovar license plates at a government registration center, which impacted around 9,500 vehicles in North Kosovo. The ban was intended to mirror the former ban on Kosovar license plates in Serbia, as the Republic of Serbia does not recognize the Republic of Kosovo and considers the Kosovo-Serbia border temporary.

The protests involved blocking traffic near border crossings, with around hundreds of local ethnic Serbs protesting daily, and vehicles serving as barricades. The protests were largely peaceful, although two government vehicle registration centers were attacked by arson on September 25, 2021, and three people unrelated to the protests were allegedly injured by the Kosovo Police on September 23, 2021.

The agreement between the governments of Kosovo and Serbia mediated by the European Union (EU) Representative for the Balkan-Pristina Dialogue, Miroslav Lajčák, ended the ban on Serbian license plates and Kosovar license plates in Serbia. According to the agreement, the national symbols of Kosovo on RKS license plates and the national symbols of Serbia on Serbian license plates in Kosovo would be covered with a sticker. On October 4, 2021, the ban was lifted, and KFOR troops replaced the police units. The working group consisting of negotiators from the governments of Kosovo and Serbia also met for the first time in Brussels, aimed at finding a more permanent solution to the license plate issue. If negotiations are successful, the group will announce their proposals in six months.

The ban on Serbian license plates and the ongoing protests prompted Serbian authorities to raise the combat readiness of the Serbian Armed Forces, transport military equipment to the border area, and describe the ban as a ""criminal action."" The President of Serbia, Aleksandar Vučić, made the withdrawal of the Kosovar special police as a condition for starting EU-mediated negotiations to resolve the dispute. In contrast, the Prime Minister of Kosovo, Albin Kurti, accused Serbia of inciting and supporting the attacks on government buildings, exploiting Kosovo citizens to provoke an international conflict."
42,80,"UPDATED VERSION:

Sir David Amess, a British Conservative Party politician and Member of Parliament (MP) for Southend West, was fatally stabbed multiple times during a political surgery at the Belfairs Methodist Church Hall in Leigh-on-Sea, Essex on October 15, 2021. Following the attack, a man named Ali Harbi Ali was arrested at the scene and charged later for murder and the preparation of terrorist acts. He appeared at Westminster Magistrates' Court and the Old Bailey, where he was charged with the murder of David Amess and was remanded to Belmarsh prison. Ali is set to be tried on March 7, 2022.

Amess served as an MP for Basildon from 1983 and was known for his socially conservative views, support of animal welfare, and a campaign to award city status to Southend-on-Sea, Essex. He was a devout Catholic who opposed abortion, supported capital punishment, and campaigned for Brexit.

Following the attack, British political leaders expressed shock and offered condolences, while a vigil for Amess was held in his Southend West constituency. The Speaker of the House of Commons announced that the security of MPs will be reviewed, and there were calls to enact a law to crack down on online targeting of MPs and end anonymity.

In the days following Amess's death, a number of MPs voiced their support for a campaign to give Southend-on-Sea city status as a way of honoring Amess's memory. On October 18, the Prime Minister announced that the Queen had agreed to Southend being given city status.

Amess's death triggered a by-election to fill his former seat, and major and minor parties announced that they would not stand a candidate to oppose the Conservatives, as a sign of respect, following the precedent set in the 2016 Batley and Spen by-election.

The trial of Ali Harbi Ali for the murder of David Amess is set to take place on March 7, 2022."
43,82,"UPDATED VERSION:

Solar cycle 25 began in December 2019 with a minimum sunspot number of 1.8 and is expected to continue until around 2030. Initially, there were widely varying predictions regarding the strength of the cycle, from very weak to strong. However, most scientific literature now predicts that solar cycle 25 will be weaker than average. The Solar Cycle 25 Prediction Panel predicted in December 2019 that the cycle would be similar to the previous cycle 24, and the number of sunspots would reach a maximum of 115 in July 2025. 

Early signs of the new cycle included polarward reversed polarity sunspots suggesting a transition to cycle 25 was in process, and in November 2019, two reversed polarity sunspots appeared, signaling the onset of the cycle. Bipolar magnetic regions observed in December 2019 also represented early signs of the new cycle. 

Solar activity has continued to increase throughout 2020 and 2021, with the first C-class and M-class solar flares of cycle 25 taking place in May 2020. By November 2020, flares were taking place on a near-daily basis, and an M4.4 flare on November 29, the strongest of the cycle to date, indicated that the solar cycle would be more active than initially thought. In December 2020, a small coronal mass ejection hit Earth, causing bright aurorae at high latitudes. 

In 2021, an X-class solar flare, the second of the current solar cycle, erupted. An associated coronal mass ejection may graze Earth on October 30 or 31, causing bright aurorae and interfering with satellite communications. The number of spotless days continues to decrease, with 18% of days in 2021 being spotless as of August 28, compared to 52% in 2020 and 75% in 2019. 

Overall, solar cycle 25 is expected to be weaker than average but has shown greater activity than predicted in recent months."
44,83,"UPDATED VERSION:

Leaders from around the globe gathered in Rome for the 16th G20 summit on October 30th and 31st, 2021. This marked the first time the summit was held in person since the start of the pandemic. While there were some leaders, such as Russian President Vladimir Putin and Chinese President Xi Jinping, who appeared via video link, many of the 30 participating leaders were physically present at the summit. Among those in attendance were President Joe Biden of the United States, President Jair Bolsonaro of Brazil, and Prime Minister Boris Johnson of the United Kingdom. The summit was hosted by Italian Prime Minister Mario Draghi. Additionally, leaders from invited guest countries such as Singapore, the Netherlands, and Spain, were also present. The summit aimed to address pressing global issues such as climate change, economic recovery, and pandemic response."
45,84,"UPDATED VERSION:

A total of seventeen people have been reported injured in a derailment and collision of two trains near Salisbury railway station in Wiltshire, England on 31 October 2021. The incident occurred at Fisherton Tunnel close to London Road, at approximately 19:00 UTC. One of the trains involved in the accident was derailed, with emergency services including police and fire crews swiftly attending the scene. Investigations into the cause of the accident are ongoing."
46,85,"UPDATED VERSION:

A tragic incident occurred on Monday, November 1, 2021, when a 22-story building collapsed in the Ikoyi neighborhood of Lagos, Nigeria. The building, which was undergoing construction, caved in around 3 p.m. UTC+01:00, killing at least 15 people and leaving several others trapped. The collapse has shocked the nation and left families devastated. The search and rescue operation is ongoing, and authorities are investigating the cause of the collapse. Our thoughts and prayers are with the families and loved ones of the victims during this difficult time."
47,86,"UPDATED VERSION:

On 2 November 2021, militants launched an attack on the Daoud Khan Military Hospital in Kabul, Afghanistan. The attack began with a bomb explosion at the entrance of the hospital, followed by gunfire and a second explosion. At least 25 people were killed and over 50 others were injured. The Taliban reported that they had killed four attackers and arrested one. No group claimed responsibility for the attack, but the Taliban blamed insurgents from the Islamic State – Khorasan Province. Notably, the Islamic State had previously launched an insurgency in Afghanistan in 2015 and claimed responsibility for a 2017 attack on the same hospital. The attack on Daoud Khan Military Hospital led to an outpouring of condolences from world leaders and condemnation of the violence."
48,89,"UPDATED VERSION:

At least 22 people have died following the collapse of a high-rise building under construction in Ikoyi, Lagos, Nigeria. The tragedy occurred on 1 November 2021, the building was in the process of being built much higher than authorized, and concerns had been previously raised about the integrity of the structure. The building, which was one of three ""360 Degrees Towers"" commissioned by the United Kingdom-based private development company Fourscore Homes, had been approved for 15 floors but had been built to 21. The Lagos State Building Control Agency has launched an investigation into the incident.

Rescue efforts have been ongoing since the collapse, with the National Emergency Management Agency in Lagos State (NEMA) and other responders conducting search-and-rescue operations. As of 3 November, the death toll stood at 22, and an uncertain number of people remain trapped in the rubble.

The Lagos State government has taken swift action in response to the disaster, suspending the chief architect and arresting the building owner, Femi Osibona, who is reportedly missing. The government has vowed to prosecute Osibona and to hold all those responsible for the collapse accountable.

The tragedy has once again highlighted the need for stronger construction regulations and oversight in Nigeria, where incidents like this are unfortunately not uncommon. The government has pledged to step up efforts to enforce building standards and ensure that such disasters do not happen again in the future."
49,91,"UPDATED VERSION:

In the 2021 New Jersey gubernatorial election, Incumbent Democrat Phil Murphy won a second term as Governor, defeating Republican nominee Jack Ciattarelli. Murphy announced his intention to run for re-election on October 1, 2020, and won the Democratic nomination unopposed. Ciattarelli was chosen as the Republican nominee after winning the primary, which eliminated candidates like Brian Levine, Phil Rizzo, and Hirsh Singh.

The general election, which took place on November 2, 2021, saw Murphy easily defeat Ciattarelli, making him the first Democratic Governor of the state to be re-elected since Brendan Byrne in 1977. Five other candidates also ran in the election, including Libertarian Gregg Mele, Green Party candidate Madelyn Hoffman, Socialist Workers' nominee Joanne Kuniansky, and Ed Forchion of the Legalize Marijuana Party. However, Murphy and Ciattarelli were the main contenders.

Although New Jersey State Law gives until September 1, 2021, for independent gubernatorial candidates to fundraise $490,000 to qualify for the debates, the invitees of the first debate were definitively stated at around July 20, 2021, which was over a month before the deadline. All mention outside the actual written law was subsequently deleted or rendered impossible to find through search browsers. Despite the third-party candidates being ineligible to debate in any debates that were sponsored by the New Jersey Election Law Enforcement Commission, the New Jersey Globe held another debate for third-party Lieutenant Governor candidates on October 11, 2021.

In terms of running mates, Murphy had incumbent Lieutenant Governor Sheila Oliver by his side, while Ciattarelli chose former state senator Diane Allen to run with him. Primaries for the election took place on June 8, 2021, with Murphy winning the Democratic nomination and Ciattarelli clinching the Republican one.

In conclusion, the 2021 New Jersey gubernatorial election saw Incumbent Democrat Phil Murphy win a second term as Governor, defeating Republican nominee Jack Ciattarelli. Murphy's triumph marks the first time since 1977 that a Democratic Governor has been re-elected in the state of New Jersey."
50,93,"UPDATED VERSION:

A high-rise block of flats, under construction by UK-registered company Fourscore Homes in Lagos, Nigeria, collapsed on November 1, 2021, killing at least 36 people. The building known as the ""360 Degrees Towers"" includes a 21-story luxury residential high-rise tower. Consultancy firm Prowess Engineering Limited withdrew from the project in February 2020 due to concerns over its integrity after only 15 floors were approved but 21 were built. The rescue mission, being carried out by the National Emergency Management Agency in Lagos State, has managed to rescue nine individuals so far. The Lagos State Building Control Agency arrested the building's owner, suspended the chief architect, and launched an investigation through an independent panel set to reveal findings in 30 days."
51,94,"UPDATE:

A devastating explosion occurred in Freetown, Sierra Leone on November 5, 2021, after an oil tanker collided with a truck. The tragedy killed at least 99 people and left over 100 injured. The collision happened outside the Choithram Supermarket in the Wellington suburb at around 22:00 GMT. The fuel leaked before igniting, and reports suggest that many people rushed to collect the fuel. As a result, a bus full of people was burnt, and shops and markets nearby also caught on fire. The mortuary at Connaught Hospital has received 92 bodies so far. Many of the injured are in critical condition, and about 30 victims with severe burns are not expected to survive, according to a staff member of the hospital's intensive care unit. President Julius Maada Bio offered condolences to the victims' families and pledged support. Vice President Mohamed Juldeh Jalloh visited two hospitals to assess the situation. Journalist Omar Fofana reported that the hospital services in Freetown are stretched. Freetown, a port city with over 1 million people, has faced several disasters in the past, including mudslides in 2017 that killed over 1000 people and a massive fire in March that left more than 5000 people displaced."
52,95,"The festival was operated by rapper Travis Scott, who paused his performance briefly when attendees in distress were noticed near the stage. The cause of death is still under investigation, but drug overdose is being investigated as a potential cause of cardiac arrest for some of the victims. Twenty-three others were hospitalized and more than 300 people were treated for injuries at the festival's field hospital. The second night of the festival was cancelled following the incident. Gov. Greg Abbott expressed his condolences to the victims and their families, while Travis Scott stated he would support the investigation and help heal the Houston community. Kylie Jenner, Scott's girlfriend, faced criticism for her Instagram posts depicting the crowd, including one with an ambulance attempting to make its way through the crowd. The incident occurred during the first night of the annual Astroworld Festival, which had around 50,000 attendees, but it is not the first time a stampede has occurred during the event. In 2019, three people were injured in a stampede at the festival. The Houston Fire Department had 55 in-service units present at the festival, including 367 police officers and 241 security officers. "
53,96,"UPDATED VERSION:

Ten years after the outbreak of the Syrian Civil War, the United Arab Emirates and Syria are seeking to improve their bilateral relations. Emirati Foreign Minister Abdullah bin Zayed Al Nahyan recently met with Syrian President Bashar al-Assad to discuss cooperation in various sectors. The meeting marked the first time the two leaders had met since the start of the conflict. The UAE has an embassy in Damascus, while Syria maintains an embassy in Abu Dhabi and a consulate-general in Dubai. Despite the ongoing conflict, both countries share close cultural ties as part of the Middle East region."
54,97,"UPDATED VERSION:

A fuel tanker explosion that occurred at a busy junction in Sierra Leone's capital, Freetown, on November 5, 2021, has now claimed the lives of 115 people, according to new information. The collision between a petrol fuel tanker and a lorry caused an explosion and fire that engulfed vehicles, people, and nearby shops, overwhelming the city's medical services. The incident occurred at a popular intersection known as ""PMB"" in the city's main industrial district. The tanker collided with a lorry carrying granite, causing fuel leakage. Petrol spilled from the tanker, and locals attempted to collect it, leading to an explosion that created a huge fireball. Many of the victims were trapped in vehicles, including a bus that was intensely burnt, killing all its passengers. Footage broadcast by local media outlets showed charred bodies surrounding the tanker. The event has been described as first of its kind in the densely populated city of more than 1.2 million people and is one of several similar high-casualty fuel tanker explosions across sub-Saharan Africa. President Julius Maada Bio, who was attending the United Nations climate talks, offered condolences and promised support to the victims' families. The vice president visited hospitals, where services have been overwhelmed, and about 30 severely burned victims are not expected to survive. Mohamed Lamrane Bah, the director of the National Disaster Management Agency, stated that rescue efforts at the scene had ended, with the injured transferred to hospitals and the bodies collected."
55,98,"UPDATED VERSION:

Israel's COVID-19 vaccination programme, dubbed ""Give a Shoulder"" (Hebrew: לתת כתף), has been hailed for its speed and success in vaccinating a high proportion of its population. As of June 26, 2021, around 64% of eligible Israelis have received at least one dose, and 60% are fully vaccinated, making Israel one of the populations with the highest vaccination rates in the world per capita. The programme focused on the elderly, healthcare workers, and other high-risk groups, and utilized the country's centralized government and health maintenance organizations to coordinate national vaccination drives using databases of personal information to contact residents directly.

In August 2021, Israel rolled out a third dose of the Pfizer-BioNTech vaccine to people over the age of 60, based on data showing significant waning immunity from infection over time for those with two doses. The country expanded the availability to all Israelis over the age of 12, five months after their second shot. Israel's coronavirus czar announced that Israelis who had not received a booster shot within six months of their second dose would lose access to the country's green pass vaccine passport.

Recently, Israel's pandemic advisory board approved the usage of the Pfizer-BioNTech COVID-19 vaccine for children between the ages of 5 and 11. This decision is seen as a significant step in the country's efforts to combat the virus and protect its population, especially as concerns grow about the spread of the highly transmissible Delta variant. 

However, the distribution of vaccines to Palestinians has been less thorough than to Israeli citizens, with many Palestinian laborers receiving their doses only in March 2021. Haredi Jews and Arab-Israelis also had a lower rate of vaccination and were comparatively more likely to be hesitant or skeptical about taking the vaccine. Israeli authorities also faced early distribution issues, including scheduling appointments and lack of sufficient distribution to less-populated villages and Arab-Israeli communities. However, Israel addressed these issues through messaging, incentives, extensions to the initial vaccine delivery system, and other measures.

Despite these challenges, Israel's vaccination programme has produced evidence that the Pfizer vaccine works to stop transmission of the virus, including asymptomatic infections, and curbed deaths in the country. The success of the programme has been credited to the centralized systems its health maintenance organizations maintained and the country's organized response in attaining, storing, and distributing vaccines. With approval for vaccination of children as young as five, Israel continues to prioritize its population's health and safety in its battle against COVID-19."
56,100,"UPDATED VERSION:

A taxi explosion that occurred on November 14, 2021, outside the Liverpool Women's Hospital in Liverpool, England, has been declared a terrorist incident by the police. The explosion caused the death of the bomber, who was carrying an improvised explosive device of his own making, and injured the taxi driver, who had noticed the device and locked the bomber in the vehicle before the explosion. The driver was treated for injuries and later released. 

Merseyside Police, along with the bomb squad, fire, and ambulance crews, attended the scene, and the hospital was put under lockdown, with roads closed and a cordon in place around the hospital. Three arrests were made under the Terrorism Act, and police raided a property in the Sefton Park area, which is within walking distance of the hospital. MI5 joined the investigation in a support role for local police, and the UK terror threat level was raised from substantial to severe.

The incident was reported internationally, including by CNN, The New York Times, and The Washington Post. Prime Minister Boris Johnson praised the taxi driver for his bravery and presence of mind, while shadow Health Secretary Jonathan Ashworth apologized for a misreading of the news that led him to believe the dead man was an innocent member of the public."
57,103,"UPDATED VERSION:

On 18 November 2021, Tongans headed to the polls to elect 17 out of the 26 seats of the Legislative Assembly of Tonga in the general elections. The 2017 general elections saw a significant victory for the Democratic Party of the Friendly Islands, with ʻAkilisi Pōhiva re-elected as Prime Minister, defeating former Deputy Prime Minister Siaosi Sovaleni 14 votes to 12. However, in September 2019, Pohiva passed away, and his successor, Pohiva Tuʻiʻonetoa, became Prime Minister with the support of nobles, independent MPs, and five former members of the DPFI. His cabinet included three nobles who had previously been excluded during Pohiva's tenure.

In December 2020, Democratic Party leader Semisi Sika submitted a motion of no-confidence in Prime Minister Tuʻiʻonetoa. The motion was supported by Deputy Prime Minister Sione Vuna Fa'otusia, who subsequently resigned from Cabinet. However, the Legislative Assembly rejected the no-confidence motion 13-9 on 12 January 2021.

The Tongan electoral system is comprised of up to 30 members, 17 of which are elected directly through first-past-the-post voting from single-member constituencies. The island of Tongatapu has ten constituencies, Vavaʻu three, Haʻapai two, and ʻEua and Niuatoputapu/Niuafoʻou one each. Nine seats are reserved for members of the nobility who elect representatives from amongst themselves. The Cabinet, formed by the Prime Minister, can include up to four members who were not elected to the Assembly, but who automatically become members of the legislature.

A total of 75 candidates, including 12 women, registered to contest the election. However, one candidate, Sione Fonua, withdrew, while another passed away, leaving a total of 73 candidates. Despite a week-long lockdown due to a COVID-19 case, the election was not delayed. Tongans now await the outcome of the election, which will determine the makeup of the new government."
58,106,"UPDATED VERSION:

A tragic incident occurred on November 23 at 02:00 local time, when a bus carrying Macedonian tourists crashed and caught fire in Western Bulgaria. The accident happened on a motorway near the village of Bosnek, Pernik Province, south-west of Sofia. Sadly, the crash resulted in the loss of 46 lives, while seven more people were injured. The tourists were returning from Istanbul when the accident occurred. Our thoughts are with the families and loved ones affected by this devastating event."
