,idx,response
27,56,"UPDATED VERSION:

Drone strikes conducted by the United States government in Afghanistan have come under renewed scrutiny following a recent acknowledgement by Marine Corps General Kenneth F. McKenzie Jr. that a late August strike near Kabul International Airport killed 10 civilians instead of ISIL-K militants as previously claimed by the military. This incident highlights one of the many controversies surrounding drone strikes, which have been conducted in Afghanistan since January 2001. Since then, the U.S. government has carried out over 13,000 airstrikes in the country, resulting in at least 4,138 deaths, including 310 civilians and 73 children. During Donald Trump's presidency, the use of drone strikes reportedly increased at a pace of four to five times compared to the previous administration. In 2016, Barack Obama ordered the CIA to report civilian drone strike deaths, but this order was later revoked by Trump. Amnesty International USA has criticized the legality and effectiveness of drone attacks, while the high rate of civilian casualties and unintended targets continues to fuel controversy and raise questions about their effectiveness in achieving the intended goals."
28,57,"UPDATED VERSION:

On September 18, 2021, a rally in support of those arrested for their participation in the January 6 Capitol attack was held near the United States Capitol. Organized by Look Ahead America, a nonprofit led by former Trump campaign staffer Matt Braynard, the rally was originally called ""Justice for J6."" While only around 400 to 450 people attended, fears of violence prompted the Metropolitan Police Department to activate and for a fence to be erected outside the building. In response to the rally, a counter-protest was also scheduled for the same day, raising concerns of violence between the two groups. 

Despite the small turnout, at least four participants were arrested and found to be in possession of weapons. Lawmakers and law enforcement officials had expressed concerns about the potential for violence leading up to the event, with the Department of Homeland Security sharing an intelligence briefing memo warning about possible confrontations and escalation. 

Although former President Donald Trump had called the rally a ""setup"" for Republican voters, far-right groups like the Proud Boys stayed away and members of the Republican Party distanced themselves from the demonstration. While the event was intended as a show of support for those arrested in connection with the January 6 attack, concerns about violence and potential security breaches prompted heightened security measures."
29,59,"UPDATED VERSION:

A 31-year-old man, Damien Bendall from Killamarsh, has been charged with four counts of murder by the Derbyshire Constabulary in connection with a suspected mass murder at a residential property on Chandos Crescent in Killamarsh on September 19, 2021. The incident resulted in the deaths of three children and one adult, who were later identified as siblings Lacey Bennett, aged 11, and John Paul Bennett, aged 13, their mother Terri Harris, aged 35, and Lacey's friend Connie Gent, aged 11. The victims were found inside the property, and the incident is being treated as a criminal investigation. Killamarsh, a former coal mining town, is located in far northern Derbyshire, close to the border with South Yorkshire, and has become an outer commuter suburb of Sheffield, which has expanded to the south and east."
30,63,"UPDATED VERSION:

A tragic incident occurred on September 25, 2021, when an Amtrak passenger train derailed close to Joplin, Montana, leading to a devastating loss of life. The westbound train was carrying 147 passengers and 13 crew members, with at least three people confirmed dead and at least 50 others sustaining injuries. Emergency services were quick to respond, with those in need of medical assistance transported to hospital for treatment. The cause of the derailment is currently unknown, and investigations are underway to determine the factors that led to this tragic accident. Our thoughts and condolences go out to the families and friends of the victims during this difficult time."
31,65,"UPDATED VERSION:

Qatar held its first-ever legislative elections on October 2, 2021, allowing Qataris to vote to elect 30 members of the Consultative Assembly. The elections were first announced in August 2021 by Emir Tamim bin Hamad Al Thani. Originally scheduled to take place in 2013, the elections were repeatedly postponed until Al-Thani pledged to hold them in October 2021. Under the constitution, both men and women over the age of 18 were eligible to vote for the 30 seats. However, 15 members were appointed by the Emir. A total of 284 candidates, including 29 women, ran as independents because political parties are banned. To run for office, candidates had to be at least 30 years of age and ""of Qatari origin"" according to the 2005 nationality law. This requirement excluded those who were descendants of people naturalized after 1930 and members of the Al Murrah tribe, prompting protests. The thirty members were elected from single-member constituencies through a first-past-the-post voting system."
32,66,"UPDATED VERSION:

On 3 October 2021, a Pilatus PC-12 plane crashed into an empty building in San Donato Milanese, Lombardy, Italy, resulting in the tragic death of all eight individuals on board. The incident has shocked the community, and investigations into the cause of the crash are currently underway. Our thoughts are with the families and loved ones of those affected by this terrible tragedy."
33,67,"UPDATED VERSION:

On October 2, 2021, the International Consortium of Investigative Journalists (ICIJ) announced the release of 11.9 million leaked documents, making this the largest offshore data leak in history. Dubbed the ""Pandora Papers,"" the documents expose hidden wealth, tax evasion, and money laundering among politicians, celebrities, and billionaires worldwide. The initial leaks, published on October 3, 2021, named over 330 politicians, including 35 national leaders, and over 130 billionaires among the 29,000 beneficiaries of the 27,000 companies involved in the scheme.

Among those named in the leak is former British Prime Minister Tony Blair, who was shown to have saved £312,000 ($425,000) in Stamp Duty on a London property purchase by using a British Virgin Islands company. While not illegal, the revelations have caused outrage and scrutiny of the individuals and companies involved in the scheme.

The ICIJ's expansive exposé of financial secrecy has surpassed the Panama Papers leak of 11.5 million documents and highlights the ongoing issue of offshore tax havens and corporate secrecy. The Pandora Papers have sparked calls for increased government regulation and transparency surrounding offshore tax sheltering and financial transactions."
34,68,"UPDATED VERSION:

The International Consortium of Investigative Journalists (ICIJ) recently published the largest offshore data leak in history known as the Pandora Papers. The 11.9 million leaked documents, which comprise 2.9 terabytes of data, revealed hidden wealth, tax evasion and money laundering among 330 politicians, including 35 national leaders, and numerous celebrities worldwide, including 130 billionaires, totaling 29,000 beneficiaries among 27,000 companies. The Pandora Papers surpass the Panama Papers by nearly half a million documents, making it the ICIJ's most expansive exposé of financial secrecy yet.

The leaked documents come from 14 offshore service providers that help clients establish companies in secrecy jurisdictions, revealing at least 14,000 shell companies and trusts in tax havens created by the Panamanian law firm of Alemán, Cordero, Galindo & Lee, or Alcogal, the ""law firm of the Latin American elite."" Alcogal was mentioned more than any other offshore provider in the leaked documents.

Among the 35 current and former national leaders named in the papers are former British Prime Minister Tony Blair, Chilean President Sebastián Piñera, Kenyan President Uhuru Kenyatta, Montenegrin President Milo Đukanović, Ukrainian President Volodymyr Zelensky, Qatari Emir Sheikh Tamim, Gabonese President Ali Bongo Ondimba, and Ecuadorian President Guillermo Lasso.

Other global names included in the documents are Shakira, Claudia Schiffer, Indian cricket player Sachin Tendulkar, Alexandre Cazes (the founder of the dark web site AlphaBay), Pakistan's finance minister Shaukat Fayaz Ahmed Tarin, and several family members of Pakistan's top generals, and the CEO of Channel One Russia, Konstantin Ernst. Miguel Bosé, Pep Guardiola, and Julio Iglesias are also named.

The leaked documents estimate that up to US$32 trillion (excluding non-monetary valuables such as real estate, art, and jewelry) may be hidden to avoid taxes. The ICIJ worked with journalists in 117 countries, including news organizations such as The Washington Post, L'Espresso, Le Monde, El País, Süddeutsche Zeitung, PBS program Frontline, the Australian Broadcasting Corporation, The Guardian, and the BBC's Panorama.

In response to the Pandora Papers, Pakistan's Prime Minister Imran Khan promised to investigate all of the citizens mentioned and take appropriate action in case of wrongdoing. The massive data leak has prompted calls for more international cooperation and transparency to address tax evasion and money laundering."
35,70,"UPDATED VERSION:

Facebook, Instagram, WhatsApp, and Oculus experienced an extended global outage on October 4, 2021, starting at 15:39 UTC. The cause of the outage was not immediately known, but some experts now believe it was caused by a BGP (Border Gateway Protocol) update from Facebook. The outage affected users worldwide and Twitter was one of the few social media platforms that remained available but faced struggles to maintain the load of users coming to its platform. The situation remains ongoing and Facebook has yet to issue an official statement addressing the incident."
36,73,"UPDATED VERSION:

A powerful 5.9 magnitude earthquake struck Pakistan's Balochistan province near the city of Harnai on 7 October 2021, killing at least 24 people and injuring around 200. The deadly earthquake occurred near the anniversary of the 2005 Kashmir earthquake which claimed the lives of over 87,000 people. Pakistan is influenced by the ongoing oblique convergence between the Indian Plate and Eurasian Plate, with thrust faulting in the Hindu Kush and Himalaya region resulting from this plate interaction. In the Balochistan region, the convergence involves the large Chaman Fault, a strike-slip structure, and many thrust faults. According to the U.S. Geological Survey, the recent earthquake occurred during the rupture of a thrust fault under the Sulaiman Mountains and Central Brāhui Range. It was followed by a magnitude 4.6 aftershock and was the largest earthquake in Pakistan since a major tremor in 2013 which occurred nearby. The earthquake struck early in the morning at just after 3:00 am local time, collapsing many homes where residents were asleep. Most of the victims were women and children, and an unspecified number of residents were buried under the rubble of collapsed buildings. The number of injured people stands at around 200, and many hospitals in Balochistan have been overwhelmed by the influx of patients. The Harnai District and Shahrag area were severely affected, with at least 70 homes damaged, while cities such as Sibi and Quetta also reported damage. In response, troops from the Pakistan Army were dispatched to aid in rescue and relief operations, and at least nine injured victims in need of medical treatment were transported via helicopters from the affected region to Quetta. Search and rescue teams are working to find survivors among the wreckage with the help of coordinated efforts from army, medical personnel, response workers, and officials."
37,75,"UPDATED VERSION:

Five people have tragically been killed and two others injured in Kongsberg, a town in Viken, Norway. Reports indicate that a man used a bow and arrow to target people at various locations before being apprehended by authorities. The incident occurred on October 13, 2021, and a suspect has since been arrested. The town of Kongsberg is located approximately 70 kilometers west of Norway's capital city, Oslo. Our hearts go out to the victims and their families during this difficult time."
38,76,"UPDATED VERSION:

On October 13th, 2021, a 37-year-old Norwegian man and Islamic convert, Espen Andersen Bråthen, opened fire with a bow and arrow on unsuspecting pedestrians in Kongsberg, Viken, Norway. The attack resulted in the deaths of five individuals and injuries to three others. Reports indicate that the perpetrator was previously known to law enforcement and had been flagged for potential radicalization. 

The incident started when a patrol unit responded to reports of a person walking around with a quiver on his back, searching for victims. Officers on the scene were confronted by Bråthen within six minutes, but he fired multiple arrows and fled the scene. The first confrontation was unsuccessful, and Bråthen was able to commit the attack soon after in the Coop Extra supermarket and other locations throughout the town. 

The large-scale emergency response that ensued included heavily-armed police patrols, multiple ambulances, and helicopters, eventually leading to the suspect's capture. Bråthen was taken into custody at 18:47, and it was later revealed that he had confessed to the attack after questioning. The Norwegian Police Security Service has since launched a terrorism investigation into Bråthen's motive for the attack.

The five victims of the attack were four women and one man, aged 50 to 70 years old. Three additional individuals sustained injuries but were not considered life-threatening. 

Bråthen was born and raised in Norway to a Norwegian father and Danish mother. He was known to police and had converted to Islam in 2016. The suspect had a criminal history that included break-ins, cannabis possession, and threats against family members. Despite being flagged for potential radicalization, he had not been on the police radar in 2021.

Following the attack, Norwegian police constables were temporarily ordered to carry firearms nationwide, but no change to the country's threat level was made. Questions were raised about the first confrontation with the perpetrator and why the officers were unable to stop the attack before it occurred. 

The day after the attack, Norwegian public buildings flew flags at half-mast, and candles were lit at Kongsberg Church in memory of the victims. This attack marks the deadliest attack in Norway since the 2011 attacks committed by Anders Behring Breivik."
39,77,"UPDATED VERSION:

Following the recent suicide bombings at Shia mosques in Kunduz and Kandahar, Taliban has pledged to increase security measures at Shi'ite mosques. The latest attack occurred during Friday prayers at the Imam Bargah mosque on October 15, killing at least 65 people and injuring more than 70 others. The Islamic State – Khorasan Province claimed responsibility for the attack, as it did for the Kunduz attack that killed 50 people a week earlier. The Taliban's statement comes in response to the growing concern over the safety of the Shi'ite minority community in the country. Over 120 people have been killed in the two attacks, prompting leaders across the world to condemn the violence and call for stricter measures to counter terrorism."
40,78,"UPDATED VERSION:

Sir David Amess, a long-serving Conservative Party Member of Parliament for Southend West, was declared a victim of terrorism after he was stabbed to death during a constituency meeting at a Methodist church in Leigh-on-Sea. The killing happened on October 15, 2021. The attacker, a 25-year-old man who was British and of Somali heritage, was quickly arrested on suspicion of murder, and a knife was recovered. The motivations of the attacker are still unknown. 

In the wake of the attack, various parliamentary groups and current and former politicians from across the political spectrum have expressed shock and offered condolences, as did the relatives of Jo Cox, another MP who was murdered by a far-right extremist before the European Union membership referendum in 2016. 

Conservative MP and Chairman Oliver Dowden announced that, in light of Amess's death, campaigning activities on behalf of the Conservative Party would be suspended nationwide until further notice. The Speaker of the House of Commons, Sir Lindsay Hoyle, announced that the security of MPs would be reviewed. Stéphane Dujarric, a spokesperson for United Nations Secretary-General António Guterres, said that politicians should be able to undertake their duties without fear of attack. 

Essex Police confirmed that they had handed the investigation to the Counter Terrorism Command of the Metropolitan Police, which is leading the probe. Prime Minister Boris Johnson condemned the killing, saying that ""we will ensure that the culprit is apprehended and that justice will be served."" 

BBC One changed its evening schedule out of respect, replacing its topical news satire show Have I Got News for You with a rerun of panel show Would I Lie to You?; crime scene comedy The Cleaner with a rerun of sitcom Miranda; and slasher film Halloween with the romance The Light Between Oceans. 

Sir David Amess has been remembered as an ""instantly recognizable"" member of the Conservative Party who had campaigned for stronger animal welfare protections, the award of Southend-on-Sea city status, and a Brexit supporter. He was also socially conservative and opposed to abortion. In his 2020 autobiography, he expressed concern about the harassment and insecurity that MPs faced while undertaking their duties. MPs are generally not given police protection during surgeries, where they normally have only one staff member."
41,79,"UPDATED VERSION:

Protests by Kosovo Serbs against the Kosovan government, triggered by a ban on Serbian license plates, have come to an end following an agreement on October 2. The ban meant that those with Serbian license plates in Kosovo would have to switch to Kosovar plates. Kosovo introduced the ban to mirror Serbia's previous ban on Kosovar plates. Although the protests largely consisted of blockades near border crossings, two government registration centers were attacked in late September. An agreement was reached on September 30 which allows vehicles with Serbian plates to use them, provided their national symbols and country codes are covered with a sticker. A working group, formed of negotiators from Kosovo and Serbia, will meet in Brussels to find a permanent solution to the issue, with proposals expected in six months."
42,80,"UPDATED VERSION:

Sir David Amess, a British Conservative Party politician and Member of Parliament (MP) for Southend West, died on 15 October 2021, after being stabbed multiple times during a political surgery at the Belfairs Methodist Church Hall in Leigh-on-Sea, Essex. Ali Harbi Ali, a 25-year-old male British citizen, was arrested at the scene and was later charged with murder and the preparation of terrorist acts. On 7 March 2022, Ali Harbi Ali appeared at Westminster Magistrates' Court and the Old Bailey, where he was charged with the murder of David Amess and remanded to Belmarsh prison. He is due to be tried on that charge.

Amess was a long-serving politician who entered Parliament in 1983 as MP for Basildon. He had held no senior positions but was described by Nick Paton Walsh as an ""instantly recognisable"" member of the Conservative Party and had been knighted for his political and public service. He was a devout Catholic and a socially conservative politician who opposed abortion, supported capital punishment, and campaigned in favour of Brexit. He was a supporter of animal welfare and was one of the few Conservative MPs to support a ban on fox hunting. 

Following the murder of MP Jo Cox on her way to a constituency surgery in 2016, Amess wrote in his 2020 autobiography that fears of similar attacks ""rather spoilt the great British tradition of the people openly meeting their elected politicians"" and that he had faced harassment and insecurity at his home. MPs are protected by armed police when inside Parliament, with security tightened after the 2017 Westminster attack. They are generally not given police protection during surgeries, and they are normally accompanied by one member of staff only. After Cox's murder, parliamentary spending on MPs\' personal security rose from under £200,000 to £4.5 million in two years.

On 15 October 2021, Amess was at a one-to-one constituency meeting at the Belfairs Methodist Church Hall, where he was scheduled to meet with constituents from 10 am to 1 pm. While inside the church hall, a man armed with a knife emerged from the group of constituents and stabbed him multiple times. Armed units and medical and police helicopters arrived at the scene within minutes. The suspect waited inside the church hall, where he was arrested and a police cordon was set up. An air ambulance landed on Belfairs Sports Ground at 2:13 pm to take Amess to hospital, but the medical team decided that his condition was not stable enough to transport him and so continued to work on him at the scene. He was declared dead just before 3 pm.

Counter-terrorist police officers were involved in the early stages of the investigation. Essex Police said that a ""25-year-old man was quickly arrested after officers arrived at the scene on suspicion of murder and a knife was recovered"". On the evening of 16 October, the Metropolitan Police Service confirmed the suspect had been detained under Section 41 of the Terrorism Act 2000, and that magistrates had extended the period the suspect could be held in custody for questioning until 22 October 2021. Just after midnight, police identified the stabbing as a terrorist incident potentially motivated by Islamic extremism. Police searched three addresses in London over the weekend following the stabbing.

Ali Harbi Ali, a British-born national of Somali heritage, was charged with the murder of Amess and the preparation of terrorist acts on 21 October 2021. Ali was born in 1996 in Southwark, Central London, to Somali immigrant parents. In 2014, as a teenager, Ali was referred to the Prevent programme, Britain's voluntary programme for those thought at risk of radicalisation, from which he was referred on to the Channel Programme. He is believed to not have spent long in the programme, and he was not a ""subject of interest"" to MI5.

After the attack, the prime minister Boris Johnson returned from a holiday, to Westminster, where flags were lowered to half-mast. Various parliamentary groups, and current and former politicians from across the political spectrum, expressed shock and offered condolences, as did members of the royal family, international politicians, and relatives of Jo Cox. A vigil for Amess was held in his Southend West constituency at 6 pm on the day of his death, with another being held the next day.

The Speaker of the House of Commons, Sir Lindsay Hoyle, announced that the security of MPs will be reviewed. The safety of MPs during open, public constituency surgeries was debated by politicians. Calls to enact a law to crack down on online targeting of MPs and end anonymity were made. The Conservatives suspended political campaigning. 

As a result of Amess's death, a by-election was triggered to fill his former seat. Major and minor parties announced they would not stand a candidate to oppose the Conservatives, as a sign of respect, following the precedent set in the 2016 Batley and Spen by-election. In the days following Amess's death, a number of MPs, including Conservative Chris Skidmore and Labour's Charlotte Nichols, voiced their support for a campaign to give Southend-on-Sea city status as a way of honouring Amess's memory; he had frequently spoken on the topic in Parliament. During tributes to Amess on 18 October, the Prime Minister announced that the Queen had agreed to Southend being given city status.

A Catholic priest reported he was not allowed to enter the crime scene to administer the last rites for Amess. Following Amess's killing, British Catholic policymakers issued statements affirming Amess's commitment to his faith and lauding his achievements. Labour MP Mike Kane also sought to add an ""Amess amendment"" to the Police, Crime, Sentencing and Courts Bill that would ensure Catholic priests access to crime scenes in order to administer the last rites.

On 16 October, Boris Johnson and the Leader of the Opposition Sir Keir Starmer, accompanied by Sir Lindsay Hoyle and the home secretary Priti Patel, laid wreaths at the church hall where Amess was killed. On 18 October, a minute's silence was held in the House of Commons before MPs paid tribute to Amess. That evening, a service of remembrance for Amess was held by MPs at St Margaret's Church, Westminster. The service, which included an address by the Archbishop of Canterbury, Justin Welby, was streamed live by the ITV News YouTube channel. MPs paid tribute in a book of condolence that was placed in the House of Commons Library, as well as in Westminster Hall and Portcullis House. Tributes were also laid at Belfairs Methodist Church Hall, where Amess was killed."
43,82,"UPDATED VERSION:

Solar cycle 25, the current solar cycle pattern of sunspot activity, began in December 2019 with a smoothed minimum sunspot number of 1.8 and is expected to continue until about 2030. Although predictions varied widely, the Solar Cycle 25 Prediction Panel predicted in December 2019 that solar cycle 25 would be similar to solar cycle 24, with a maximum of 115 sunspots in July 2025 (± 8 months), but weaker than average. 

Early signs of cycle 25 included the appearance of reversed polarity sunspots and magnetic activity observed in both solar hemispheres in late 2019 and early 2020. In May 2020, the first C-class and M-class solar flares of the cycle were observed, and solar activity continued to increase in the following months. In November 2020, an M4.4 flare, the strongest of the cycle to date, took place, possibly indicating the solar cycle would be more active than initially thought.

In more recent developments, an X-class solar flare, the second of the current solar cycle, has erupted. It is possible that an associated coronal mass ejection may graze Earth on October 30 or 31, which could cause bright aurorae and interfere with satellite communications. 

Spotless days by year have also been recorded; as of August 28, 2021, there have been 43 spotless days (18%) during solar cycle 25, compared to 192 (52%) in 2020, 274 (75%) in 2019, and 208 (57%) in 2018. 

Overall, the current scientific consensus is that solar cycle 25 will be weaker than the exceptionally strong Modern Maximum but similar to solar cycle 24."
44,83,"UPDATED VERSION:

The 2021 G20 Rome summit kicked off on October 30-31, marking the sixteenth meeting of the Group of Twenty (G20) and the first in-person gathering since the pandemic began. Participating leaders, including Italian Prime Minister Mario Draghi, Australian Prime Minister Scott Morrison, Canadian Prime Minister Justin Trudeau, and United States President Joe Biden, discussed vital issues such as the global economic outlook, climate change, and the COVID-19 pandemic. Notably, Chinese President Xi Jinping and Russian President Vladimir Putin appeared via video link for the event. In addition, Brunei's Sultan Hassanal Bolkiah, the Democratic Republic of Congo's President Félix Tshisekedi, the Netherlands' Prime Minister Mark Rutte, Rwanda's President Paul Kagame, and Singapore's Prime Minister Lee Hsien Loong were among the invited guests. Spanish Prime Minister Pedro Sánchez was present as a permanent guest invitee. The outcomes of the summit have not yet been reported."
45,84,"UPDATED VERSION:

A serious rail crash occurred near Salisbury railway station in Wiltshire, England on October 31, 2021, resulting in the derailment and collision of two trains. The incident took place at Fisherton Tunnel close to London Road at approximately 7:00 pm UTC. As a result of the accident, seventeen people suffered injuries. Emergency crews from the police and fire services attended the scene to provide assistance. The severity of the injuries and any additional information about the incident remain unclear at this time."
46,85,"UPDATED VERSION:

A tragic incident occurred on Monday, November 1, 2021, in the Ikoyi neighborhood of Lagos, Nigeria. A high-rise building that was still under construction collapsed, resulting in at least 15 confirmed deaths and several others still trapped inside the rubble. The 22-story building had been under construction at the time of the collapse. The cause of the collapse is still under investigation, and rescue teams continue to search for survivors. This event has left the community in shock and mourning for those who lost their lives."
47,86,"UPDATED VERSION:

A devastating insurgent attack struck the Daoud Khan Military Hospital in Kabul, Afghanistan on November 2, 2021. The attack began with a powerful bomb exploding at the hospital entrance that was accompanied by gunfire and a second explosion. The Taliban claim to have killed four attackers and detained another. However, the attack resulted in the death of at least 25 people and left over 50 more injured. The Taliban has attributed the attack to the Islamic State-Khorasan Province, although no official claim of responsibility has been made. These violent events continue to pose significant challenges for Afghanistan as it strives towards stability and security."
48,89,"UPDATED VERSION:

At least 22 people have been confirmed dead following the collapse of a 21-story high-rise under construction in the Ikoyi neighborhood of Lagos, Nigeria on November 1, 2021. The building, one of the ""360 Degrees Towers"" commissioned by UK-based private development company Fourscore Homes, had been approved for only 15 floors by the Lagos State Building Control Agency. However, 21 floors had been built before the incident occurred. The owner of the building has been arrested and will be prosecuted, while the chief architect has been suspended pending investigation by the state government. Initially, nine people were rescued from the rubble, but an unknown number of others are believed to be trapped. Search-and-rescue operations have continued for three days, with the military scheduled to take over operations to expedite the process. The collapse of the building has brought attention to the issue of building safety in Nigeria, and calls for stricter enforcement of building regulations have been made."
49,91,"UPDATED VERSION:

New Jersey Governor Phil Murphy has been re-elected for a second term, defeating Republican nominee Jack Ciattarelli in the state's 2021 gubernatorial election. Incumbent Democrat Murphy won the primary unopposed, while Ciattarelli emerged as the Republican nominee. The general election also saw third-party candidates Madelyn Hoffman, Gregg Mele, and Joanne Kuniansky running. The victory makes Murphy the first Democrat to be re-elected as New Jersey governor since Brendan Byrne in 1977. The election took place on November 2, 2021, with Murphy formally announcing his intention to run for re-election on October 1, 2020. Five candidates appeared on the general election ballot, with the lowest number since 1953."
50,93,"UPDATED VERSION:

On 1 November 2021, a high-rise block of flats in Ikoyi, Lagos, Nigeria, collapsed, killing at least 36 people. The building, known as the ""360 Degrees Towers"", was being constructed by Fourscore Homes, a UK-registered company headed by Nigerian developer Femi Osibona. One of the buildings was a 21-story luxury residential high-rise tower that had been built six stories above the approved limit set by the Lagos State Building Control Agency. 

The collapse prompted a rescue effort by the National Emergency Management Agency in Lagos State (NEMA) and other responders, who were supervised by the Commissioner for Special Duties and Intergovernmental Relations and the Lagos State Ministry of Physical Planning and Urban Development. However, as of 3 November, no new survivors have been found. 

The Lagos State government has suspended the chief architect and arrested the owner of the building, who will be prosecuted for the disaster. The government has also launched an independent panel to investigate the collapse, which has been allotted 30 days to disclose its findings. 

The death toll from the collapse has since climbed to 36, making it one of Nigeria's deadliest building disasters in years. The incident has raised concerns about the quality of construction in Nigeria and the role of oversight bodies in ensuring building safety."
51,94,"UPDATE:

On November 5, 2021, a devastating accident occurred in Freetown, Sierra Leone when an oil tanker collided with a truck resulting in a fiery explosion that killed at least 99 people and injured more than 100 others. The tragedy occurred in the Wellington suburb at a junction outside the Choithram Supermarket at around 10 pm GMT. The fuel spilled over the streets before igniting and people reportedly flocked to the leaking vehicle to collect the fuel. The inferno engulfed a bus full of people and also caused fires in nearby shops and markets. The mortuary at Connaught Hospital has already received 92 bodies, and several severely burned victims are not expected to survive.

Freetown is a port city with a population of over 1 million people that has faced several disasters in the past. In March, a major fire in one of the city's slums left 80 injured and more than 5000 displaced. In 2017, heavy rains triggered mudslides that killed over 1000 people. President Julius Maada Bio, who was attending the United Nations climate talks, offered condolences and promised support to the victims' families. Meanwhile, Vice President Mohamed Juldeh Jalloh visited two hospitals, and journalist Omar Fofana reported that hospital services have been stretched.

Mohamed Lamrane Bah, director of the National Maritime Administration, stated that the injured had been transferred to hospitals and the bodies were collected. He added that rescue efforts at the site had ended, and several people are reported to be in critical condition. This disaster is another reminder of the need to implement measures to ensure safety in transportation of hazardous materials. The Sierra Leone government must put stringent measures in place to avoid such tragedies in the future."
52,95,"During the evening of November 5, 2021, attendees started pushing towards the stage during rapper Travis Scott's performance. As the crowd compressed forward, some people fell and were injured, leading to additional panic. Some victims were transported to hospitals for treatment, and others received assistance from a field hospital on site. While the cause of death is under investigation, some have speculated that drug overdose may have played a role in some cases of cardiac arrest. The second night of the festival was canceled following the tragedy. Scott and others associated with the event have pledged to support the investigation into what happened and help those affected by the tragedy."
53,96,"UPDATED VERSION:

After a decade of strained relations due to the Syrian Civil War, United Arab Emirates and Syria are taking steps to improve their ties. Emirati Foreign Minister Abdullah bin Zayed Al Nahyan recently met with Syrian President Bashar al-Assad, marking the first high-level meeting between the two countries since the conflict began. The two leaders discussed ways to enhance cooperation in sectors that are mutually beneficial. Despite maintaining embassies in each other's countries throughout the conflict, this meeting is seen as a significant step towards normalizing relations between the UAE and Syria. Both nations, located in the Middle East, share cultural ties and are hopeful for a brighter future of collaboration."
54,97,"UPDATED VERSION:

A collision between a petrol fuel tanker and a lorry at a busy intersection in Sierra Leone's capital and largest city, Freetown, resulted in an explosion and fire that killed at least 115 people and injured more than 100. The accident occurred on 5 November 2021 in the Wellington area of Freetown, the city's main industrial district. The fuel tanker carrying petrol collided with a lorry carrying granite, creating a fuel leak. Locals, including ""Okada"" taxi-riders, attempted to collect the spilled petrol, which led to an explosion and a huge fireball that engulfed vehicles, people, and nearby shops and markets. 

Many of the victims were trapped in vehicles, including a bus full of people which was intensely burnt, killing all inside. The damage was exacerbated by people who gathered at the crash scene, scooped the leaking fuel in containers, and placed them in close proximity, leading to traffic chaos. Footage broadcast by local media outlets showed charred bodies surrounding the tanker. The death toll increased four days after the explosion to 115, and several people are in critical condition. 

The event is the first of its kind in the densely populated city with a population of over 1.2 million, and follows a number of similar high-casualty fuel tanker explosions across sub-Saharan Africa, where fuel spilled was viewed as wasteful in communities where many struggled to afford petrol. President Julius Maada Bio offered condolences and promised support to the victims' families, and Vice President Mohamed Juldeh Jalloh visited two hospitals to support those injured in the incident. The hospital services have been stretched, and about 30 severely burned victims are not expected to survive."
55,98,"UPDATED VERSION:

Israel has received worldwide recognition for its speedy COVID-19 vaccination program, which began on December 19, 2020, and is officially named ""Give a Shoulder"" in Hebrew. As of June 26, 2021, about 64% of eligible Israelis have received at least one dose, with 60% of the population fully vaccinated with two doses, making Israel's vaccination rates among the highest in the world per capita. Israel's government implemented a centralized approach to vaccine distribution, utilizing personal data to coordinate with the country's health authorities, and purchasing a substantial amount of Pfizer-BioNTech COVID-19 vaccines early on. Israel's population density, smaller size, and the younger average age of the population also played a role in the success of the program.

The initial vaccine drive focused on the elderly and high-risk groups, such as those with pre-existing conditions and healthcare workers. By early February 2021, at least 90% of Israelis over the age of 60 received at least one dose of the Pfizer vaccine. The program proved effective in reducing the number of confirmed infections and severe COVID-19 cases, and mass vaccination led to the creation of a green pass that provided immunized residents access to specific locations.

Israel's vaccination success, however, was not without distribution issues. The country experienced scheduling appointment problems and eligibility issues early on, lack of distribution to less-populated areas, and vaccine hesitancy among young adults and religious/cultural minorities. Moreover, the distribution of vaccines to Palestinians and Arab-Israeli communities proved insufficient, and the country faced criticism for the situation.

In more recent news, Israel's pandemic advisory board has given approval for the usage of Pfizer-BioNTech COVID-19 vaccine for children between the ages of 5 and 11 years old. The program remains ongoing, and the government is currently providing its citizens with a third dose of the Pfizer vaccine to boost immunity."
56,100,"UPDATED VERSION:

On 14 November 2021, a terrorist attack took place in the car park outside Liverpool Women's Hospital, England. At about 11:00 am GMT, a passenger in a taxi, a man of Middle Eastern origin, detonated an improvised explosive device, killing himself and injuring the taxi driver. On 15 November 2021, the police declared the incident as a terrorist attack, and the UK terror threat level was raised from substantial to severe. The motive of the bomber was unclear, and investigations were ongoing.

New information has since emerged that the taxi driver, David Perry, noticed that the bomber was wearing an explosive device and locked him inside the vehicle before the explosion occurred. Mayor Joanne Anderson has praised Perry for his ""incredible presence of mind and bravery"" that may have saved lives.

The explosion at the Liverpool hospital has garnered international attention, with many news outlets reporting the incident, including CNN, The New York Times, and the Washington Post. Despite the attack, the hospital remains open, and the police have continued to provide security in the area.

The investigation into the terrorist attack is ongoing, and police have made several arrests under the Terrorism Act. The police have confirmed that MI5 is providing support for the investigation as the perpetrator was unknown to the agency. The incident has raised concerns about the UK's national security, and the government has pledged to take action to prevent future attacks."
