,idx,response
24,48,"UPDATED VERSION:

Operation Allies Refuge was a United States military operation aimed at airlifting at-risk Afghan civilians from Afghanistan, including interpreters, U.S. embassy employees, and prospective Special Immigrant Visa (SIV) applicants, as well as helping NATO and regional allies with their respective evacuation efforts from Hamid Karzai International Airport. The operation was concurrent with the larger American military withdrawal from Afghanistan and the evacuation of all eligible foreigners and vulnerable Afghans.

Under the operation, SIV applicants were airlifted to the United States, where they were temporarily housed by the U.S. military while they completed their SIV requirements. On 14 July 2021, the Biden administration unveiled the name of the operation. On 22 July, the U.S. House of Representatives passed the ALLIES Act, which raised the visa cap for Afghan interpreters and expedited the Afghan SIV process.

On 30 July, the first group of 221 Afghan interpreters arrived at Fort Lee, Virginia, for SIV processing, with more SIV holders and applicants yet to be moved. On 12 August, following continued Taliban victories across Afghanistan, the Biden administration announced the deployment of 3,000 U.S. troops to Hamid Karzai International Airport to help evacuate embassy personnel, U.S. nationals, and SIV applicants.

After the fall of Kabul on 15 August and the chaotic scenes that ensued at the airport, the military presence was expanded to nearly 6,000 troops, and Operation Allies Refuge became concurrent with a new effort to airlift all SIV applicants, embassy personnel, American nationals, and eligible Afghans seeking to flee the country.

As of 25 August, the total amount of evacuations topped 82,300, with the U.S. military evacuating about 7,000 people. On 27 August, the U.S. announced that military bases would be opened to hold up to 5,000 Afghan nationals applying for SIV or deemed to be ""at risk."" However, at least 195 people were killed at or near the Kabul International Airport as thousands of people tried to forcibly board planes, with the majority killed by a suicide bombing.

On 2 September, White House Chief of Staff Ron Klain stated that around 100 Americans remain in Afghanistan following the August 31 withdrawal deadline, and the Biden administration will still try to rescue them."
25,51,"UPDATED VERSION:

On September 7th, a powerful magnitude 7.0 earthquake hit outside of Acapulco, Guerrero, causing widespread damage and leaving over 1.6 million residents without power. The earthquake occurred at 20:47 local time and had an intensity of VII on the MMI scale. The epicenter was just 3 km from Acapulco, and the quake was felt as far away as Mexico City. The earthquake occurred on the anniversary of the 2017 Chiapas earthquake which killed at least 100 people. The earthquake was a thrust faulting event located on or near the subduction zone boundary of the Caribbean Plate and Cocos Plate, with a rupture size of 40x20 km, according to the U.S. Geological Survey.

There were reports of buildings swaying and collapsing in Acapulco, resulting in one person being killed by a falling pole in Coyuca de Benítez. Additionally, numerous gas leaks and power outages were reported throughout the affected area. A tsunami measuring 1.2 feet or 0.37 meters was also recorded in Acapulco. Mayor Adela Román called for residents to remain calm as the situation was being assessed. The earthquake occurred at the southern extent of the Guerrero Gap, a seismic gap known for its potential to generate a magnitude 8.0 earthquake."
26,53,"UPDATED VERSION:

Operation Allies Refuge was a United States military operation to airlift at-risk Afghan civilians, particularly interpreters, U.S. embassy employees, and other prospective Special Immigrant Visa (SIV) applicants, out of Afghanistan. The operation was concurrent with the larger American military withdrawal from Afghanistan and the evacuation of all eligible foreigners and vulnerable Afghans due to the Taliban's rapid takeover of the country. SIV applicants were airlifted to the United States, where they were temporarily housed by the U.S. military while they completed their SIV requirements.

The operation's name was unveiled on July 14, 2021 by the Biden administration. On July 22, the U.S. House of Representatives passed the Averting Loss of Life and Injury by Expediting SIVs (ALLIES) Act to increase the visa cap for Afghan interpreters and to expedite the Afghan SIV process.

On August 12, following continued Taliban victories across Afghanistan, the Biden administration announced that it would deploy 3,000 U.S. troops to Hamid Karzai International Airport to help evacuate embassy personnel, U.S. nationals, and SIV applicants. Meanwhile, U.S. embassy staff in Kabul were destroying sensitive materials and items featuring embassy logos or U.S. flags, standard procedure during a drawdown.

On August 15, following the fall of Kabul and chaotic scenes of Afghans attempting to force themselves aboard military planes, the Pentagon and the State Department announced the expansion of the military presence at the airport to nearly 6,000 troops. U.S. military took control over the security and air traffic control of the airport later in the day. At this point, Operation Allies Refuge became concurrent with a new effort to airlift all SIV applicants, embassy personnel, American nationals, and eligible Afghans seeking to flee the country.

As of September 7, 2021, U.S. Secretary of State Antony Blinken announced that 21 Americans have been evacuated safely from Afghanistan. The U.S. is committed to evacuating more Americans and vulnerable Afghans from the country, and has enlisted the help of commercial airlines to transport Afghans arriving at U.S. bases in the Middle East.

However, the evacuation effort has been marred by violence and tragedy. At least 195 people were killed at or near the Kabul International Airport as thousands of people tried to forcibly board planes, with the majority killed by a suicide bombing attack carried out by Islamic State militants on August 26. At least 13 U.S. service members were among the killed. Several more foreign troops and Taliban members were among the injured. In addition to the casualties, a nine-month-old baby died after arriving at the Philadelphia International Airport in Philadelphia, Pennsylvania on September 2, making her the first death of a evacuee on American soil."
27,56,"UPDATED VERSION:

The US government's drone strike record in Afghanistan is under scrutiny once again after Marine Corps General Kenneth F. McKenzie Jr. acknowledged that a drone strike on August 29 near Kabul International Airport killed 10 civilians instead of ISIS-K militants. This revelation comes after years of criticism over the number of civilian casualties and unintended targets caused by the US government's drone strikes in Afghanistan. The strikes began in January 2001 under President George W. Bush's administration and, according to estimates, increased four to five times during President Donald Trump's presidency compared to the previous administration of Barack Obama. As of 2021, there had been at least 13,074 airstrikes conducted by the US government in Afghanistan, killing over 4,000 people, including 310 civilians and 73 children. The Afghan Air Force (AAF) also carried out air strikes in the country, with reports of civilian casualties. Amnesty International USA has questioned the legality of drone attacks."
28,57,"UPDATED VERSION:

On September 18, 2021, hundreds of people gathered near the United States Capitol for the Justice for J6 rally in support of those who were arrested and charged following the Capitol attack on January 6. Organized by Look Ahead America, a nonprofit led by former Trump campaign staffer Matt Braynard, the event aimed to express solidarity with those arrested. Lawmakers and law enforcement officials expressed concern over potential unrest at the rally, and preparations were made, including the restoration of protective fencing surrounding the Capitol.

A counter-rally was also scheduled on the same day, leading to fears of clashes between participants. The Department of Homeland Security issued an intelligence briefing memo to state and local law enforcement agencies warning of potential violence at the rally, though no specific or credible plots were identified.

Former President Donald Trump called the rally a ""setup"" for Republican voters and Republicans have distanced themselves from the event. Far-right groups like the Proud Boys urged their members not to attend the rally.

Despite the security measures and low turnout, at least four people were arrested at the rally, with one found in possession of a knife and another with a gun. The fence surrounding the Capitol remained in place amid ongoing concerns over potential violence."
29,59,"UPDATED VERSION:

A suspected mass murder in Killamarsh, Derbyshire, resulted in the deaths of three children and one adult on September 19, 2021. Police officers from the Derbyshire Constabulary responded to a disturbance call at a residential property on Chandos Crescent, where they discovered the remains of the victims. The deceased were identified as siblings Lacey Bennett (11) and John Paul Bennett (13), their mother Terri Harris (35), and Lacey's friend Connie Gent (11). On September 22, the police charged Damien Bendall (31) of Killamarsh with four counts of murder in connection with the incident. Killamarsh is an outer suburb of Sheffield, located in far northern Derbyshire, and has become a commuter town as Sheffield expanded to the south and east."
30,63,"UPDATED VERSION:

On September 25, 2021, an Amtrak passenger train derailed near Joplin, Montana, with 147 passengers and 13 crew members on board. The incident resulted in at least three confirmed fatalities and over 50 injuries. Emergency responders are on the scene to provide aid and support to those affected. Investigation into the cause of the derailment is underway. Our thoughts go out to the families impacted by this tragedy."
31,65,"UPDATED VERSION:

Qatar held its first-ever legislative elections on October 2, 2021, with citizens voting to elect 30 members of the Consultative Assembly. The Emir of Qatar, Tamim bin Hamad Al Thani, had announced the election on August 22, 2021, fulfilling a pledge made in 2020. Originally scheduled for the latter half of 2013, the polls were postponed repeatedly until Emir Tamim bin Hamad Al Thani finally committed to holding them in October 2021. Men and women aged over 18 were eligible to cast their votes, with 30 out of the 45 seats in the Assembly up for election. The remaining 15 seats are appointed by the Emir. The election law mandates that the 30 members elected must come from single-member constituencies through first-past-the-post voting. A total of 284 candidates, including 29 women, contested the polls as independents since political parties are not allowed in Qatar. The country's nationality law restricted voting to those of Qatari origin, and those descended from people who had Qatari citizenship in 1930, leading to protests."
32,66,"UPDATED VERSION:

On October 3, 2021, tragedy struck in San Donato Milanese, Lombardy, Italy when a Pilatus PC-12 plane crashed into an abandoned building, resulting in the deaths of all eight passengers on board. The private jet was reportedly en route to France when the accident occurred. The cause of the crash is currently under investigation. Our thoughts go out to the families and loved ones of those affected by this devastating event."
33,67,"UPDATED VERSION:

The International Consortium of Investigative Journalists (ICIJ) recently unveiled the Pandora Papers, a staggering 11.9 million leaked documents that expose hidden wealth, tax evasion, and money laundering. This is being hailed as the largest offshore data leak in history, surpassing the Panama Papers by nearly half a million documents. The Pandora Papers have named over 330 politicians and countless celebrities and public figures worldwide, including 35 national leaders, 130 billionaires, and 300 public officials. In total, there are almost 29,000 beneficiaries among 27,000 companies.

One notable uncovered detail in the papers was the revelation that former British Prime Minister Tony Blair was able to save £312,000 in Stamp Duty on the purchase of a £6.45 million London property by using a British Virgin Islands-based company, Romanstone International Limited, though it was not found to be illegal. The first leaks were announced on October 3, 2021, unveiling a shocking scale of global financial secrecy."
34,68,"UPDATED VERSION:

The International Consortium of Investigative Journalists (ICIJ) has published the largest offshore leak in history, known as the Pandora Papers. The documents, totaling 11.9 million and comprising 2.9 terabytes of data, highlight hidden wealth, tax evasion, and money laundering among 29,000 beneficiaries linked to 27,000 companies. The Pandora Papers surpass the Panama Papers by nearly half a million documents and expose 330 politicians and numerous celebrities worldwide, including 130 billionaires. Among the 35 national leaders named are Chilean President Sebastián Piñera, Ecuadorian President Guillermo Lasso, Kenyan President Uhuru Kenyatta, Montenegrin President Milo Đukanović, Qatari Emir Sheikh Tamim, Ukrainian President Volodymyr Zelensky, and former British Prime Minister Tony Blair. The leak also reveals the offshore activities of numerous public figures, including music star Shakira, model Claudia Schiffer, Indian cricket player Sachin Tendulkar, and CEO of Channel One Russia Konstantin Ernst. The ICIJ worked with journalists from 117 countries, including The Guardian, The Washington Post, and the BBC’s Panorama. The Pandora Papers have prompted investigations worldwide, with Pakistan's Prime Minister Imran Khan pledging to investigate all citizens mentioned in the papers."
35,70,"UPDATED VERSION:

Facebook, Instagram, WhatsApp, and Oculus faced a worldwide outage that started on October 4, 2021, at 15:39 UTC, leading to the unavailability of these platforms to users globally. According to some experts, the cause of the prolonged outage was a BGP update from Facebook. Twitter, along with other social media platforms, struggled to handle the influx of users following the outage. As of now, the situation persists without a definite solution in sight."
36,73,"UPDATED VERSION:

A 5.9 magnitude earthquake hit Pakistan's Balochistan province near the city of Harnai on October 7, 2021, leaving at least 24 people dead and 200 others injured. The deadly quake struck near the anniversary of the 2005 Kashmir earthquake that killed 87,000 people. Pakistan is significantly impacted by the ongoing convergence between the Indian and Eurasian Plates, with the thrust faulting in the Hindu Kush and Himalaya region a direct result of the plate interaction. The Balochistan region experiences an oblique convergence, involving the Chaman Fault, a strike-slip structure and several thrust faults.

Analyzing the tectonic setting, the United States Geological Survey reported that the latest earthquake occurred during a thrust fault rupture under the Sulaiman Mountains and Central Brāhui Range, followed by a 4.6 magnitude aftershock. It was Pakistan's most extensive earthquake since the 2013 major tremor that left over 800 people dead and caused significant damage to the province.

The earthquake hit early morning, after 3:00 AM local time, collapsing many homes while the residents were asleep. Most victims, around 20 people, were women and children, with an unspecified number of residents buried under the rubble of wrecked buildings, and rescued by survivors. The Provincial Disaster Management Authority reported severe damage in Harnai District and Shahrag, where 70 homes were affected. The cities of Sibi and Quetta reported damages as well.

Following the calamity, the Pakistan Army dispatched troops to Harnai to assist in rescue and relief operations. At least nine injured victims in need of medical treatment were transported via helicopters from the affected area to Quetta. Responders from the army, medical personnel, and officials are coordinating relief operations, and search and rescue teams from Rawalpindi were sent to Harnai to find survivors among wreckage."
37,75,"UPDATED VERSION:

A tragic incident occurred in the streets of Kongsberg, Viken, Norway on 13 October 2021, where a man using a bow and arrow killed five people and injured two others. The suspect has been arrested and taken into custody. Shockingly, the attacker reportedly targeted people at various locations before being apprehended. This incident has rocked the small town, which is located approximately 70 kilometres (43 mi) west of the capital city, Oslo. The investigation is ongoing, and more details are expected to be released soon."
38,76,"UPDATED VERSION:

On October 13, 2021, a 37-year-old Norwegian man and convert to Islam with Danish citizenship, identified as Espen Andersen Bråthen, killed five people and injured three more in the streets of Kongsberg, Viken, Norway, using a bow and arrow. Police had previously expressed concern regarding Bråthen's possible radicalization. He had several prior criminal convictions, including for break-ins, cannabis possession, and threats against family members. Bråthen was born in Norway to a Norwegian father and a Danish mother and had lived his entire life in the country. He was taken into custody shortly after the attack in Kongsberg and has confessed to the crime. The Norwegian Police Security Service launched a terrorism investigation. The attack was the deadliest in Norway since the 2011 attacks committed by Anders Behring Breivik. In response, Norwegian police constables were temporarily ordered to carry firearms nationwide. Questions have been raised about the police's inability to stop the attack during their first confrontation with the perpetrator. Flags were flown at half-mast on all public buildings, and candles were lit on the steps of Kongsberg Church in the aftermath of the attack."
39,77,"UPDATED VERSION:

The Taliban has announced that it will intensify security measures at Shi'ite mosques as the death toll from the recent bombing attacks by the Islamic State-Khorasan Province (IS-KP) in Kunduz and Kandahar rose to over 120 people. On 15 October 2021, the Imam Bargah mosque in Kandahar was targeted during Friday prayers, resulting in the death of at least 65 individuals and injuring over 70 others. IS-KP claimed responsibility for the attack. The incident occurred seven days after a bombing perpetrated by IS-KP, killing 50 people at a Shia mosque in Kunduz. The Taliban, in a bid to prevent further attacks, has assured the public that all measures would be taken to secure the mosques and punish those involved in the deadly bombings."
40,78,"UPDATED VERSION:

The stabbing of Conservative Party Member of Parliament Sir David Amess on October 15, 2021, at a constituency meeting in Leigh-on-Sea has been declared a terrorist incident by the police. The attack occurred while Sir Amess was holding a surgery at Belfairs Methodist Church, where he was stabbed multiple times by a 25-year-old man who was apprehended at the scene. Sir Amess, who was known for his commitment to public service and his socially conservative and centrist views, died shortly after the attack. The motivations of the attacker are unknown, and counter-terrorist police officers are involved in the ongoing investigation. In response to the attack, various parliamentary groups, current and former politicians from across the political spectrum, and United Nations Secretary-General António Guterres expressed shock and offered condolences. The security of MPs is being reviewed, and campaigning activities on behalf of the Conservative Party have been suspended nationwide until further notice. Additionally, BBC One changed its evening schedule out of respect for Sir Amess, replacing topical news satire show Have I Got News for You with a rerun of panel show Would I Lie to You?, crime scene comedy The Cleaner with a rerun of sitcom Miranda, and slasher film Halloween with romance The Light Between Oceans."
41,79,"UPDATED VERSION:

A series of protests by Kosovo Serbs against the Kosovan government that began on 20 September 2021, triggered by the government's decision to ban Serbian license plates, has come to an end on 2 October 2021. The ban was implemented to mirror the former ban on Kosovar license plates in Serbia. The protests, which had mostly consisted of blocking traffic near border crossings, have now led to negotiations between the governments of Kosovo and Serbia. The solution is intended to be temporary, and a working group consisting of negotiators from both countries met in Brussels on October 21st, 2021, to find a permanent solution in accordance with EU standards. If negotiations are successful, the group will announce their proposals in six months. The agreement reached on September 30th, 2021 ended the ban on Serbian license plates and the ban on Kosovo license plates in Serbia. The national symbols of Kosovo on Kosovar RKS license plates in Serbia and those of Serbia on Serbian license plates in Kosovo with their country codes RKS and SRB are covered with a sticker. The agreement had led to the withdrawal of Kosovar special police from the area by October 2nd, and the traffic blocks ended, leading to border traffic resuming. The Serbian Armed Forces, which had raised their combat readiness level on the border with Kosovo in response to the ban, have started withdrawing military equipment."
42,80,"UPDATED VERSION:

Sir David Amess, a British Conservative Party politician and long-serving Member of Parliament, was fatally stabbed multiple times during a political surgery at the Belfairs Methodist Church Hall in Leigh-on-Sea, Essex, on October 15, 2021. Ali Harbi Ali, a 25-year-old British citizen, was arrested on the scene and later charged with murder and the preparation of terrorist acts. 

Following Amess's death, police investigations examined Ali's links to Qatar, which backs Somali President Mohamed Abdullahi Mohamed. On 21 October 2021, Ali Harbi Ali, a British-born national of Somali heritage, was charged with the murder of Amess and the preparation of terrorist acts. The Prime Minister Boris Johnson, along with Parliament members and officials, returned from their holiday to offer condolences to Amess's family and to lay a wreath at the church where the politician was killed. A minute's silence was held in the House of Commons, and Westminster pledged to review the security of MPs during open public constituency surgeries. 

The trial of Ali Harbi Ali is due to begin on March 7, 2022, after he appeared before Westminster Magistrates' Court and the Old Bailey. Meanwhile, Amess's former seat will see a by-election, with major and minor parties deciding not to stand any candidates as a sign of respect, following the precedent set in the 2016 Batley and Spen by-election. The Conservative MP David Amess will be honored by giving Southend-on-Sea city status, a cause he frequently championed during his tenure."
43,82,"UPDATED VERSION:

Solar cycle 25 started in December 2019 with a smoothed minimum sunspot number of 1.8 and is expected to continue until about 2030. While initial predictions regarding its strength varied widely, the Solar Cycle 25 Prediction Panel predicted in December 2019 that it will be similar to solar cycle 24, which was weaker than average. The panel expects the number of sunspots to reach a (smoothed) maximum of 115 in July 2025 (± 8 months), which is in line with current general agreement in the scientific literature.

Recent activity suggests that solar cycle 25 is ongoing, including the appearance of two reversed polarity sunspots in November 2019 and reversed polarity sunspots suggesting a transition to cycle 25 from December 2016 or early April 2018. Nandy et al. analyzed the polarity orientation of bipolar magnetic regions observed in December 2019 and concluded that magnetic regions with the underlying orientation of solar cycle 25's toroidal field component were brewing in the solar convection zone, representing early signs of the new cycle.

Solar activity has steadily increased since May 2020, with the first C-class and M-class solar flares of the cycle occurring that month. Flares continued to take place on a near-daily basis by November, with an M4.4 flare, the strongest of the cycle to date, occurring on November 29, possibly indicating that the solar cycle would be more active than initially thought. The first X-class solar flare of the cycle happened on July 3, but it was not directed towards Earth. Six sunspots were seen for the first time since September 6, 2017 on July 22. On October 9, a M1.6 class solar flare erupted, sending a coronal mass ejection that hit Earth on October 12, triggering a G2 Geomagnetic Storm.

More recently, an X-class solar flare, the second of the current solar cycle, erupted, and an associated coronal mass ejection may graze Earth on October 30 or 31. This event could cause bright aurorae and interfere with satellite communications."
44,83,"UPDATED VERSION:

The 2021 G20 Rome summit, which marks the sixteenth meeting of the Group of Twenty, has commenced for the first time since the beginning of the pandemic with participating leaders present in Rome, the capital city of Italy. However, Russian President Vladimir Putin and Chinese President Xi Jinping appeared via a video link due to the travel restrictions imposed by the pandemic. Australian Prime Minister Scott Morrison, Brazilian President Jair Bolsonaro, Canadian Prime Minister Justin Trudeau, German Chancellor Angela Merkel, Indian Prime Minister Narendra Modi, Japanese Prime Minister Fumio Kishida, South African President Cyril Ramaphosa, Turkish President Recep Tayyip Erdogan, and United States President Joe Biden were among the leaders present at the summit. Moreover, Brunei Sultan Hassanal Bolkiah, Democratic Republic of the Congo President Felix Tshisekedi, Dutch Prime Minister Mark Rutte, Rwandan President Paul Kagame, and Singaporean Prime Minister Lee Hsien Loong were present as invited guests. The summit will be chaired by Italian Prime Minister Mario Draghi, and the main agenda of the summit is focused on global economic recovery post-COVID-19."
45,84,"UPDATED VERSION:

A derailment and crash between two trains near Salisbury railway station in the English county of Wiltshire has reportedly injured 17 people. The incident occurred on 31 October 2021 at Fisherton Tunnel near London Road at approximately 19:00 UTC. One of the trains derailed during the collision, prompting the response of emergency police and fire services. The severity of the injuries sustained by the individuals affected has not yet been disclosed."
46,85,"UPDATED VERSION:

A tragic incident involving the collapse of a high-rise building in the Ikoyi neighborhood of Lagos, Nigeria has left at least 15 people dead and many others trapped. The incident occurred on Monday, November 1st, 2021, at approximately 3 p.m. UTC+01:00. The multi-story building was undergoing construction at the time of the tragedy. The exact cause of the collapse is unknown, however, authorities are conducting an investigation. This is a developing story, and more information will be provided as it becomes available. Our thoughts are with those affected by this heartbreaking event."
47,86,"UPDATED VERSION:

At least 25 people were killed and over 50 others injured in a major insurgent attack on 2 November 2021 at the Daoud Khan Military Hospital in Kabul, Afghanistan. The attack began with a bomb detonated at the entrance of the hospital, followed by gunfire and a second explosion nearby. The Taliban reported that they killed four attackers and arrested another at the scene. Although no one has claimed responsibility for the attack, the Taliban suspects that Islamic State – Khorasan Province insurgents were behind it. This is not the first attack on the hospital, as the Islamic State also claimed responsibility for a similar incident that occurred in 2017. The tragic event highlights the ongoing instability and violence that continues to plague Afghanistan."
48,89,"UPDATED VERSION:

The death toll from the collapse of a high-rise building in the Ikoyi neighborhood of Lagos, Nigeria has risen to 22, as rescue efforts enter their third day. The building, known as the ""360 Degrees Towers,"" was being constructed much higher than authorized and was commissioned by private development company Fourscore Homes. The company's owner, Nigerian Femi Osibona, was reportedly inside the building at the time of the collapse and is still missing. The state government has suspended the chief architect of the project and is conducting an investigation, while Gbolahan Oki, the general manager of the Lagos State Building Control Agency, announced that the owner of the building has been arrested and will be prosecuted. A total of 29 people have been rescued so far. Authorities fear that there may still be people trapped in the rubble, and rescue operations supervised by the National Emergency Management Agency in Lagos State (NEMA) are ongoing."
49,91,"UPDATED VERSION:

On November 2, 2021, the 2021 New Jersey gubernatorial election took place, resulting in the re-election of incumbent Democratic Governor Phil Murphy for a second term. Murphy faced Republican nominee Jack Ciattarelli, Green nominee Madelyn Hoffman, Libertarian nominee Gregg Mele, Socialist Workers Party nominee Joanne Kuniansky, Legalize Marijuana candidate Ed Forchion, and independents Justin Maldonado and David Winkler in the general election. Murphy won with 57.1% of the vote, becoming the first Democratic Governor of the state to be re-elected since Brendan Byrne in 1977.

Murphy had won the Democratic nomination unopposed after his two primary challengers, Roger Bacon and Lisa McCormick, were disqualified. Ciattarelli became the Republican nominee after winning the primary against Brian Levine, Phil Rizzo, Hirsh Singh, Joseph Rudy Rullo, and Joseph Vicari, who withdrew. Other prominent Republicans, such as Jon Bramnick, Chris Christie, and Joe Kyrillos, declined to run.

The New Jersey Election Law Enforcement Commission did not sponsor any debates that included third-party candidates. However, the New Jersey Globe held a debate for third-party Lieutenant Governor candidates on October 11, 2021.

Murphy's running mate was incumbent Lieutenant Governor Sheila Oliver, while Ciattarelli's was former state senator Diane Allen. The five candidates who appeared on the general election ballot were the lowest number of candidates for a New Jersey gubernatorial election since 1953.

Despite some controversy surrounding the independent candidate requirements to qualify for debates, the result of the election was clear, with Murphy securing a second term in office."
50,93,"UPDATED VERSION:

A high-rise block of flats in Ikoyi, Lagos, Nigeria collapsed on 1 November 2021. The building was in the process of being built by Fourscore Homes, a UK-registered company headed by experienced Nigerian developer Femi Osibona. One of the buildings, a 21-story luxury residential high-rise tower known as the ""360 Degrees Towers"", collapsed, leading to the death of 36 people. The Lagos State Building Control Agency had approved only 15 floors, but 21 had been built. In February 2020, consultancy firm Prowess Engineering Limited withdrew from the project over concerns about the integrity of the building. 

The rescue effort, which is being supervised by the Commissioner for Special Duties and Intergovernmental Relations and the Lagos State Ministry of Physical Planning and Urban Development, is ongoing with the military scheduled to take over operations. The National Emergency Management Agency in Lagos State (NEMA) and other responders are conducting the rescue efforts. As of 3 November, no new survivors have been found, but the search continues. The government has suspended the chief architect and arrested the owner of the building, while an independent panel has been allotted 30 days to conduct an investigation and disclose findings."
51,94,"UPDATED VERSION:

A devastating explosion caused by a fuel tanker colliding with a truck has claimed the lives of at least 99 people in Freetown, Sierra Leone. The incident occurred on November 5, 2021, in the Wellington suburb at a junction outside Choithram Supermarket. Several people were injured, and nearby shops and markets caught fire after fuel spilled over the streets. Eyewitness accounts suggest that many people rushed to collect the fuel from the leaking vehicle before it ignited. Freetown, which is home to over 1 million people, has experienced several disasters in the past, including a major slum fire in March that left more than 80 people injured and displaced over 5,000 others. In 2017, heavy rains triggered mudslides killing over 1,000 people.

Currently, the mortuary at Connaught Hospital has received 92 bodies, and several people remain in critical condition in the hospital's intensive care unit. Mohamed Lamrane Bah, director of the NMDA, has said that the bodies have been collected, and the injured have been transferred to hospitals. Even though rescue efforts at the scene have ended, efforts to provide medical care for the injured continue, and hospital services have been stretched, according to journalist Omar Fofana. Connaught Hospital's intensive care unit has reported that about 30 severely burned victims are not expected to survive.

President Julius Maada Bio, who was attending the United Nations climate talks, has offered condolences to the families of the victims and promised to provide support to them. Vice President Mohamed Juldeh Jalloh visited two hospitals, where he met with medical staff and victims.

The tragic incident is a poignant reminder of the need to improve road safety in Sierra Leone and elsewhere. As the country continues to mourn the loss of life, questions will likely be asked about how similar accidents could be prevented in the future."
52,95,"The rapper Travis Scott's music event was held on November 5, 2021, and attracted around 50,000 attendees. The cause of the crush is still under investigation, but it has been reported that people started to push towards the stage en masse when Scott began his performance. The situation resulted in a human crush where people began to fall and get injured, leading to additional panic.

Houston Fire Chief Sam Peña stated that the most fatal events occurred after 9:30 p.m., and the show's paramedics were seen performing CPR on unconscious attendees. Eight people ranging from ages 16 to 23 died, and twenty-three others were evacuated to local hospitals, including eleven people found in a state of cardiac arrest. Drug overdose is being investigated as a potential cause of cardiac arrest.

Scott stopped his 75-minute performance when he noticed attendees in distress near the stage. Music was halted for a few seconds when Scott noticed an ambulance in the crowd and asked what was happening. Despite this, two members of Scott's staff approached him on stage, but he shooed them away and resumed his performance.

As a result, the second night of the festival was canceled, and a reunification center was set up for families searching for relatives. The incident was described as tragic, and the hearts of those who lost their lives and those who were injured in the terrifying crowd surge are with them.

Scott stated that he would support the incident's investigation and help heal the Houston community, while Kylie Jenner, Scott's girlfriend, was criticized for Instagram posts depicting the crowd, including one with an ambulance attempting to make its way through it. Neither Jenner nor her sister, Kendall Jenner, were injured during the event."
53,96,"UPDATED VERSION:

In a significant development, the foreign minister of the United Arab Emirates (UAE), Abdullah bin Zayed Al Nahyan, recently met with Syrian President Bashar al-Assad. This meeting was the first between the two nations since the Syrian Civil War began a decade ago. The discussion centered around ways to enhance mutual cooperation in various areas of shared concern. The UAE has an embassy in Damascus, while Syria has an embassy in Abu Dhabi and a consulate-general in Dubai. Despite being part of the same Middle Eastern region, relations between the two countries have been strained due to geopolitical tensions. The meeting, however, suggests a possible thawing of relations and renewed efforts to strengthen cultural ties."
54,97,"UPDATED VERSION:

A fuel tanker explosion that occurred in Sierra Leone's capital and largest city, Freetown, resulting from a collision between a petrol fuel tanker and a lorry, has claimed the lives of at least 115 people, according to new reports. Over 100 others sustained injuries from the explosion, which occurred at a busy junction in the Wellington area of Freetown on 5 November 2021. Following the initial collision, petrol had leaked onto the streets, leading to an explosion that triggered a huge fireball, engulfing vehicles and people trapped in the traffic. Many of the victims were trapped in vehicles, with a bus full of people killed in the intense fire. Shops and markets nearby also caught fire due to the fuel spill.

The explosion overwhelmed the city's medical services, with the injured transferred to hospitals and the bodies collected. According to the director of the National Disaster Management Agency (NDMA), several people are in critical condition, while a staff member of a hospital's intensive care unit stated that around 30 severely burned victims are not expected to survive. The event is the first of its kind in the densely populated city of over 1.2 million people and follows similar high-casualty fuel tanker explosions across sub-Saharan Africa in recent years. Fuel spilled in these cases was viewed as wasteful in communities where many struggled to afford petrol. President Julius Maada Bio, attending the United Nations climate talks in Glasgow, has offered condolences and promised support to the victims' families."
