,idx,response
24,48,"UPDATED VERSION:

Operation Allies Refuge was a United States military operation launched by the Biden administration in July 2021 to airlift from Afghanistan at-risk Afghan civilians, including interpreters, embassy employees, and other prospective Special Immigrant Visa (SIV) applicants. As the larger American military withdrawal from Afghanistan and the evacuation of all eligible foreigners and vulnerable Afghans took place, US personnel aided NATO and regional allies in their respective evacuation efforts from Hamid Karzai International Airport in Kabul.

Under the operation, SIV applicants were flown to the United States, where they were housed by the US military as they complete their visa requirements. However, as the Taliban gained ground across the country and took over Kabul, the operation expanded to include the airlifting of all embassy personnel, American nationals, and eligible Afghans seeking refuge from the country.

Following the August 31 withdrawal deadline, White House Chief of Staff Ron Klain revealed that approximately 100 Americans remained in Afghanistan, and the Biden administration was still working to rescue them. The operation faced significant challenges, with at least 195 people killed at or near the Kabul airport, and others injured or killed in stampedes and gun incidents.

Despite the difficulties, the operation successfully airlifted over 122,000 people from Afghanistan, including around 6,000 US citizens and over 116,000 Afghans, before the US military's withdrawal. The Department of Defense activated the Civil Reserve Air Fleet to assist in the evacuation, with 18 planes from different commercial companies transporting thousands of Afghans to US bases in Bahrain, Qatar, and the United Arab Emirates.

With the Taliban now in control of Afghanistan, the future of the country remains uncertain as millions of Afghans face potential persecution and human rights abuses. However, the success of Operation Allies Refuge offers hope to the many vulnerable Afghans who were able to escape the country and find safety elsewhere."
25,51,"UPDATED VERSION:

At least one person was killed and over 1.6 million were left without electricity following a 7.0 magnitude earthquake that occurred just outside the tourist city of Acapulco, Guerrero, Mexico on September 7th. The earthquake, which struck at 20:47 local time, was classified as a thrust faulting event located on or near the subduction zone boundary of the Caribbean Plate and Cocos Plate, and had an estimated intensity of VII on the MMI scale. According to the U.S. Geological Survey, earthquakes of this size are typically 40x20 km in rupture size. The earthquake occurred on the anniversary of the 2017 Chiapas earthquake which measured Mw 8.2 and killed at least 100 people. 

The earthquake caused damage to some buildings in Acapulco, which is located just 3 km from the epicenter of the quake, and resulted in numerous gas leaks in the area. A tsunami measuring 1.2 feet or 0.37 meters was also recorded in Acapulco. The earthquake occurred at the southern extent of the Guerrero Gap, which is a seismic gap capable of generating a magnitude 8.0 earthquake. 

The mayor of Acapulco, Adela Román, urged residents to remain calm while the situation was being assessed. Meanwhile, Héctor Astudillo, the governor of Guerrero, reported that a person was killed in Coyuca de Benítez due to a falling pole."
26,53,"UPDATED VERSION:

Operation Allies Refuge was a United States military operation launched to evacuate at-risk Afghan civilians from Afghanistan, including interpreters, U.S. embassy employees, and other prospective Special Immigrant Visa (SIV) applicants. The operation was launched along with the larger American military withdrawal from Afghanistan and the evacuation of all eligible foreigners and vulnerable Afghans.

SIV applicants were airlifted to the United States, where they were temporarily housed by the U.S. military while they completed their SIV requirements. The name for the operation was unveiled by the Biden administration in July 2021.

In August, following continued Taliban victories across Afghanistan, the Biden administration announced the deployment of 3,000 U.S. troops to Hamid Karzai International Airport in Kabul, where they helped evacuate embassy personnel, U.S. nationals, and SIV applicants.

The situation quickly escalated following the fall of Kabul to the Taliban, resulting in chaotic scenes of Afghans attempting to force themselves aboard military planes. The Pentagon and the State Department announced the expansion of the military presence at the airport to nearly 6,000 troops. U.S. military took control over the security and air traffic control of the airport later in the day, and Operation Allies Refuge became concurrent with a new effort to airlift all SIV applicants, embassy personnel, American nationals, and eligible Afghans seeking to flee the country.

In the weeks following, the U.S. military continued to evacuate individuals from Afghanistan. As of September 2, U.S. Secretary of State Antony Blinken announced that 21 Americans have been evacuated from Afghanistan.

Tragically, there have also been casualties associated with the evacuation effort, including at least 182 people who were killed and more than 200 others who were wounded during a suicide bombing attack at the airport on August 26, when evacuations were underway. The attack was carried out by Islamic State militants. Among the dead were 169 Afghan civilians and 13 US service members. Additionally, a nine-month-old baby died after arriving at the Philadelphia International Airport in Philadelphia, Pennsylvania, making her the first death of an evacuee on American soil.

As of now, though the U.S. military has largely withdrawn from the country, the situation in Afghanistan remains volatile, with many individuals still seeking refuge and support."
27,56,"UPDATED VERSION:

Since 2001, the United States government has conducted multiple drone strikes in Afghanistan, with a significant increase in frequency during Donald Trump's presidency. As of 2021, there have been at least 13,074 airstrikes, resulting in at least 4,138 deaths, including 310 civilians and 73 children. The Afghan Air Force has also carried out strikes. However, the legality and efficacy of drone strikes have been called into question, with Amnesty International USA criticizing the high number of civilian casualties.

In a recent development, Marine Corps General Kenneth F. McKenzie Jr. has confirmed that a U.S. drone strike on August 29 near Kabul International Airport, which was intended to target ISIL-K militants, actually killed 10 Afghan civilians instead. The strike has sparked international outrage and calls for accountability, with the U.S. government now facing intense scrutiny over its use of drone strikes in Afghanistan."
28,57,"UPDATED VERSION:

On September 18, 2021, hundreds of people gathered near the United States Capitol for a rally in support of those who were arrested and charged following the January 6 attack on the Capitol. The event, called Justice for J6, was organized by Look Ahead America, a nonprofit led by former Trump campaign staffer Matt Braynard. Amid concerns over potential violence, a protective fence was erected around the Capitol building prior to the rally.

A counter-rally was also scheduled for the same day, heightening tensions. The Department of Homeland Security issued an intelligence briefing memo to state and local law enforcement agencies, warning of potential violence at the rally and on the day before.

Despite concerns, the rally was attended by only a small crowd of around 400 to 450 people. Among them, at least four individuals were arrested for various felonies. One man was found to be in possession of a knife, while another was found to be in possession of a gun.

Former President Donald Trump had called the rally a ""setup"" for Republican voters and criticized the security measures put in place. Far-right groups like the Proud Boys also urged members not to attend the event.

The rally served as a demonstration of solidarity with those facing charges related to the January 6 attack on the Capitol."
29,59,"UPDATED VERSION:

A 31-year-old man named Damien Bendall was charged with four counts of murder by the Derbyshire Constabulary in connection to a suspected mass murder that occurred in Killamarsh, Derbyshire, England on September 19th, 2021. The police were called to a residential property on Chandos Crescent in Killamarsh after reports of a disturbance at 7:26 am. Inside the property, police found the remains of three children and one adult, identified as siblings Lacey Bennett (11) and John Paul Bennett (13), their mother Terri Harris (35), and Lacey's friend Connie Gent  (11). Bendall, a resident of Killamarsh, was arrested on September 20th, and the investigation is ongoing. Killamarsh is a former coal mining town that has become an outer commuter suburb of Sheffield, South Yorkshire, as the city has expanded to the south and east."
30,63,"UPDATED VERSION:

A tragic incident occurred on September 25, 2021, when an Amtrak passenger train derailed near Joplin, Montana, United States. The train, carrying 147 passengers and 13 crew members, was headed westbound when it derailed, resulting in the loss of three lives and leaving at least 50 others injured. The incident has left the community in shock as authorities investigate the cause of the derailment. Our heartfelt condolences go out to the families of the deceased, and we send our best wishes for a speedy recovery to those injured."
31,65,"UPDATED VERSION:

After several delays, Qataris finally headed to the polls on October 2, 2021 to for the first time elect 30 members of the Consultative Assembly, following an announcement made by Emir Tamim bin Hamad Al Thani on August 22, 2021. Originally scheduled to be held in 2013, the elections were pushed back and extended twice, with the Emir finally pledging to hold the elections in October 2021. Men and women aged over 18 are eligible to vote for the 30 seats in the Consultative Assembly, while the remaining 15 seats are appointed by the Emir. The electoral law, approved on July 29, 2021, mandates the use of single-member constituencies and first-past-the-post voting for the 30 elected members. Candidates must be at least 30 years old and of Qatari origin, limiting voting to those who can trace citizenship to 1930. Despite protests over the exclusion of certain groups, including naturalized citizens and the Al Murrah tribe, a total of 284 candidates, including 29 women, ran as independent candidates due to the ban on political parties."
32,66,"UPDATED VERSION:

On October 3, 2021, tragedy struck in San Donato Milanese, Lombardy, when a Pilatus PC-12 plane crashed into an empty building. The incident claimed the lives of all eight individuals on board the aircraft. The victims have yet to be identified, and the cause of the crash is currently under investigation. This tragic event has left the community in mourning, and our hearts go out to the families and loved ones of those who lost their lives in this devastating accident."
33,67,"UPDATED VERSION:

The International Consortium of Investigative Journalists (ICIJ) has released the Pandora Papers, a groundbreaking leak of 11.9 million documents that exposes secret wealth, tax evasion, and money laundering by 330 politicians, including 35 national leaders, and multiple high-profile celebrities worldwide. The data reveals the details of over 29,000 beneficiaries among 27,000 companies and 130 billionaires. This makes it the most comprehensive offshore data leak in history, surpassing the Panama Papers by over 400,000 documents.

The leaked documents also reveal how Tony Blair, the former British Prime Minister, allegedly saved £312,000 in stamp duty on the purchase of a £6.45 million London property by purchasing it through Romanstone International Limited, a British Virgin Islands company. The move, while not illegal, highlights the use of offshore companies and tax havens by the wealthy elite.

ICIJ Executive Director, Gerard Ryle, states that the Pandora Papers expose a system that is “set up to benefit the wealthiest people in the world at the expense of everybody else.” The revelations have sparked calls for greater transparency and tighter controls on the use of offshore companies for tax avoidance and money laundering."
34,68,"UPDATED VERSION:

The Pandora Papers leak has revealed the hidden wealth, tax evasion, and money laundering of 29,000 beneficiaries across 27,000 companies, including 35 national leaders and 330 politicians, alongside prominent celebrities and business personalities around the world. The International Consortium of Investigative Journalists (ICIJ) disclosed 11.9 million leaked documents, the largest offshore data leak in history, surpassing the previous release of the Panama Papers by nearly half a million documents. The ICIJ worked with journalists from 117 countries, including news organizations such as The Washington Post, L'Espresso, Le Monde, El País, Süddeutsche Zeitung, PBS program Frontline, the Australian Broadcasting Corporation, The Guardian, and the BBC's Panorama.

Among the notable figures mentioned are former British Prime Minister Tony Blair, Chilean President Sebastián Piñera, Kenyan President Uhuru Kenyatta, Montenegrin President Milo Đukanović, Ukrainian President Volodymyr Zelensky, Qatari Emir Sheikh Tamim, Gabonese President Ali Bongo Ondimba, and Ecuadorian President Guillermo Lasso. Additionally, 130 billionaires were named in the leak, including model Claudia Schiffer, Indian cricket player Sachin Tendulkar, Alexandre Cazes (the founder of the dark web site AlphaBay), Pep Guardiola, Julio Iglesias, and Colombian singer Shakira, who was incorporating new offshore entities while on trial for tax evasion. 

The ICIJ uncovered evidence indicating that an estimated US$32 trillion (excluding non-monetary assets like real estate, art, and jewelry) may be hidden from being taxed. The leak includes documents, images, emails, and spreadsheets from 14 financial service providers in countries like Panama, Switzerland, and the UAE. Alemán, Cordero, Galindo & Lee, or Alcogal, a Panamanian law firm referred to as the ""law firm of the Latin American elite,"" created at least 14,000 shell companies and trusts in tax havens and was named more than any other offshore provider in the leaked documents.

The Pakistani Prime Minister Imran Khan has promised to investigate all citizens mentioned in the Pandora Papers, while the ICIJ has not disclosed its source for the documents. The leak has caused widespread outrage, with calls for increased transparency and regulation to prevent the abuse of offshore tax shelters."
35,70,"UPDATED VERSION:

Facebook, Instagram, WhatsApp, and Oculus experienced an extended global outage starting on October 4, 2021 at 15:39 UTC. The cause of the outage was believed to be a BGP update from Facebook, according to some experts. The social media giant and its subsidiaries remained unavailable globally, causing a ripple effect on other popular social media platforms such as Twitter, which struggled to maintain user load. As of now, Facebook has not released any official statement regarding the cause of the outage."
36,73,"UPDATED VERSION:

A deadly earthquake with a magnitude of 5.9 struck Harnai in Balochistan, Pakistan, killing at least 24 people and injuring around 200 others. The earthquake occurred on October 7, 2021, near the anniversary of the 2005 Kashmir earthquake which killed 87,000 people. The tectonic setting of the area is greatly influenced by the ongoing oblique convergence between the Indian Plate and Eurasian Plate, resulting in thrust faulting in the Hindu Kush and Himalaya region. In the Balochistan region, the convergence involves the large Chaman Fault, a strike-slip structure and many thrust faults.

The earthquake collapsed many homes where residents were asleep, mostly women and children. An unspecified number of residents were buried under the rubble of collapsed buildings and rescued by survivors. The Provincial Disaster Management Authority (Khyber Pakhtunkhwa) (PDMA) reported severe damage from the quake in the Harnai District and Shahrag area, where at least 70 homes were affected. Damage was also reported in the cities of Sibi and Quetta.

Following the earthquake, troops from the Pakistan Army were dispatched to Harnai to aid in rescue and relief operations. The Inter-Services Public Relations, army, medical personnel, response workers, and officials are working together to coordinate the rescue and relief works. A team of search and rescue individuals from Rawalpindi was sent to Harnai to find survivors among the wreckage. This was the largest earthquake in Pakistan since the major tremor in 2013 which occurred nearby."
37,75,"UPDATED VERSION:

On 13 October 2021, a tragic incident occurred in Kongsberg, Viken, Norway, when a man wielding a bow and arrow killed five people and injured two others. The attack took place in the streets of the town, located approximately 70 kilometres (43 mi) west of Oslo. The perpetrator targeted victims at multiple locations before being apprehended by authorities. At this time, the motive for the attack remains unknown. Our thoughts are with the victims and their loved ones during this difficult time."
38,76,"UPDATED VERSION:

A 37-year-old Norwegian man with Danish citizenship and a recent conversion to Islam has been identified as the perpetrator of the deadly bow and arrow attack that occurred on October 13, 2021, in Kongsberg, Viken, Norway. The attack resulted in the death of five people and injury of three others. The suspect, Espen Andersen Bråthen, was born in Norway to a Norwegian father and Danish mother and had a history of extremist views that had previously been flagged by authorities. He had several prior criminal convictions, including for break-ins, cannabis possession, and threats against family members. Norwegian police constables, typically unarmed, were ordered to carry firearms temporarily nationwide after the attack, but the national threat level remained unchanged. The attack marks Norway's deadliest since the 2011 terrorist attack committed by Anders Behring Breivik. The Norwegian Police Security Service launched a terrorism investigation into the incident. Following the attack, public buildings flew flags at half-mast, and candles were lit on the steps of Kongsberg Church."
39,77,"UPDATED VERSION:

Following the recent deadly bombings at Shi'ite mosques in Kunduz and Kandahar, the Taliban has announced plans to increase security measures at such places of worship. On 15 October 2021, a suicide bombing at the Imam Bargah mosque in Kandahar killed over 65 people and injured more than 70 others. The attack was claimed by the Islamic State – Khorasan Province, which also claimed responsibility for a bombing in Kunduz the previous week that killed at least 50 people. The Taliban's move to up security at Shi'ite mosques comes in the wake of these attacks and aims to prevent similar incidents in the future."
40,78,"UPDATED VERSION:

Sir David Amess, a British Conservative Party Member of Parliament for Southend West, was killed in a terrorist incident on 15 October 2021. He was stabbed to death in a Methodist church in Leigh-on-Sea, Essex. A 25-year-old man was arrested at the scene, and police are now treating the incident as a terrorist attack. Sir David was an experienced politician who had been an MP since 1983. He was known for his socially conservative views and his support of Brexit, as well as his commitment to animal welfare and public service. Sir David had been at a constituency meeting at the Belfairs Methodist Church when the attacker emerged from a group of people waiting to talk to him and stabbed him multiple times. Emergency services arrived at the scene, but Sir David died before he could be taken to hospital. The motives of the attacker remain unknown, and counter-terrorist officers are now leading the investigation. The attack has prompted calls for increased security for politicians, and the Speaker of the House of Commons has announced a review of MPs' security following Sir David's death. Political leaders from across the spectrum have also expressed shock and offered condolences. TV channels, including the BBC, changed their schedules out of respect for Sir David, who was a well-known figure in UK politics."
41,79,"UPDATED VERSION:

Protests by Kosovo Serbs against the Kosovan government ended on 2 October 2021, after the government agreed to lift its ban on Serbian license plates. The ban, imposed on 20 September 2021, had led to blockades near border crossings and threatened to undo recent improvements in relations between Serbia and Kosovo. The issue has been contentious since 2011, when Serbia agreed to stop issuing Serbian license plates to towns in North Kosovo, with the understanding that they would be replaced by Republic of Kosovo or neutral (KS) license plates. However, no serious attempts were made to enforce the agreement until the Kosovan government implemented the ban in September 2021.

The lifting of the ban was agreed upon in Brussels, with negotiators from both governments meeting to find a more permanent solution. A working group has been established and will announce its proposals in six months if negotiations prove successful. The temporary solution is to cover the national symbols and country codes of Serbian license plates in Kosovo and Kosovar license plates in Serbia with stickers. The issue has stoked tensions in the region, with Serbia transporting military equipment to Kosovo’s borders and raising the combat readiness of its armed forces. In response, Serbia accused Kosovo of inciting attacks on government buildings and exploiting citizens to provoke an international conflict. The situation prompted international calls for de-escalation, and the NATO-led Kosovo Force increased its patrols near border crossings to prevent further violence. The protests by Kosovo Serbs have been mostly peaceful, with the exception of two arson attacks on government vehicle registration centers on 25 September 2021. Kosovo police denied their involvement and condemned the attacks as having “terrorist elements.”

North Kosovo is a predominantly Serbian region that has opposed an independent Kosovo and has not recognized its government up until the 2013 Brussels Agreement. As part of the agreement, the Community of Serb Municipalities was supposed to be formed by 2016, but this has yet to happen due to the Kosovan government freezing the agreement and declaring parts of it unconstitutional."
42,80,"UPDATED VERSION:

Sir David Amess, a Conservative Party politician and Member of Parliament (MP) for Southend West, was stabbed multiple times during a political surgery at the Belfairs Methodist Church Hall in Leigh-on-Sea, Essex, on October 15, 2021. Ali Harbi Ali, a 25-year-old British citizen, was charged with the murder and the preparation of terrorist acts. Following the incident, a vigil was held for Amess in his Southend West constituency, and two more tributes were made in Westminster. 

After appearing in court, Ali Harbi Ali, was charged with the murder of David Amess and remanded to Belmarsh prison. His trial is scheduled to take place on March 7, 2022. Meanwhile, the late MP's links to Qatar have been examined by police. 

Amess served in the UK Parliament for over three decades, and was recognised for his support of social conservatism, animal welfare, and Brexit. After his death, a by-election was triggered to fill his former seat in the Parliament. Political parties announced that they will not be fielding a candidate against the Conservative Party, as a sign of respect. 

The incident has raised concerns about the security of MPs during public surgeries, with parliamentarians calling for a review of MP security protocols. The Speaker of the House of Commons, Sir Lindsay Hoyle, also stated that priest access to crime scenes to administer the last rites should be included in the law. 

The prime minister, Boris Johnson, and the Leader of the Opposition, Sir Keir Starmer, paid tribute to Amess, who was known for his work as a public servant and a devout Catholic. Members of the royal family, international politicians, and friends and family of Jo Cox, who was murdered in 2016, also expressed condolences. Southend-on-Sea, which Amess campaigned to become a city, was granted city status by Queen Elizabeth II as a tribute to Amess."
43,82,"UPDATED VERSION:

Solar cycle 25, the current pattern of sunspot activity, began in December 2019 with a smoothed minimum sunspot number of 1.8 and is expected to continue until around 2030. It has been predicted that cycle 25 will be weaker than average, with the number of sunspots reaching a maximum of 115 in July 2025 (± 8 months). However, recent events have shown some unexpected activity.

On July 3, 2020, the first X-class solar flare of the cycle occurred, though the event was not directed towards Earth. Several months later, in October, solar activity began to increase abruptly, with flares taking place nearly every day by November. On November 29, an M4.4 flare, the strongest of the cycle to date, took place, possibly indicating that the solar cycle would be more active than initially anticipated.

A small coronal mass ejection was found heading directly towards Earth on December 8, 2020, shortly after a strong C-class solar flare. It hit the planet on December 9/10, causing bright aurorae at high latitudes. On July 22, 2020, six sunspots were seen for the first time since September 6, 2017.

More recently, on October 9, 2020, an M1.6 class solar flare erupted, sending a coronal mass ejection that hit Earth on October 12, triggering a G2 Geomagnetic Storm. Additionally, the second X-class solar flare of the cycle has recently occurred, with an associated coronal mass ejection expected to graze Earth on October 30 or 31. This could cause bright aurorae and interfere with satellite communications.

While solar cycle 25 was initially predicted to be weaker than average, recent events suggest that it may be more active than anticipated. Further observations will be needed to understand the full extent of cycle 25 and its impact on Earth."
44,83,"UPDATED VERSION:

Leaders from around the world gathered in Rome on October 30-31 for the 2021 G20 summit, marking the first in-person meeting since the beginning of the pandemic. The summit saw the participation of heads of state and government from 19 countries, as well as the European Union, with Russia's Vladimir Putin and China's Xi Jinping joining the discussions via video link. Italian Prime Minister Mario Draghi hosted the summit, which addressed pressing issues such as the COVID-19 pandemic, climate change, and the global economic recovery. The summit also saw the attendance of invited guests such as the Sultan of Brunei, the Prime Minister of the Netherlands, and the President of the Democratic Republic of the Congo. The outcomes and agreements reached at the summit are yet to be released."
45,84,"UPDATED VERSION:

A train crash near Salisbury railway station in Wiltshire, England on October 31, 2021, has left seventeen people injured. The incident occurred around 7:00 p.m. UTC at Fisherton Tunnel near London Road, when two trains collided, causing one of them to derail. Emergency services including police and firefighters rushed to the scene to provide assistance, and the injured were taken to the hospital. The investigation into the cause of the crash is ongoing."
46,85,"UPDATED VERSION:

A tragic incident took place in the Ikoyi neighborhood of Lagos, Nigeria, on November 1, 2021, when a 22-story building that was under construction collapsed. According to the latest reports, at least 15 people have been confirmed dead, while several others are still trapped under the rubble. The building was situated in a busy area, and many workers and passersby were affected by the collapse. The cause of the collapse is still under investigation, and rescue operations are underway to save as many lives as possible. This incident highlights the urgent need for stricter safety measures at construction sites to prevent similar incidents in the future."
47,86,"UPDATED VERSION:

At least 25 people were killed and over 50 others were wounded in a major insurgent attack at the Daoud Khan Military Hospital in Kabul, Afghanistan on November 2, 2021. After a bomb exploded at the hospital's entrance, gunmen opened fire and caused a second explosion nearby. The Taliban claimed to have killed four attackers and arrested a fifth one. While no one has claimed responsibility for the attack, the Taliban blamed the Islamic State - Khorasan Province for the incident. This isn't the first time the terrorist group has caused trouble in the country, as they started an insurgency in Afghanistan back in 2015 and claimed responsibility for an attack on the same hospital in 2017."
48,89,"UPDATED VERSION:

A high-rise building under construction in Ikoyi, Lagos, Nigeria, has collapsed, killing at least 22 people and leaving an uncertain number of others trapped in the rubble. The incident occurred on 1 November 2021, when one of the three ""360 Degrees Towers"" collapsed, much higher than authorized. The towers were being built by private development company, Fourscore Homes, and are headed by Nigerian Femi Osibona. The 21-story building was found to have exceeded the approved 15 floors, leading to consultancy firm Prowess Engineering Limited withdrawing from the project in February 2020 over concerns about its integrity. The collapse has led to an ongoing rescue effort by the National Emergency Management Agency in Lagos State, and other responders. The Lagos State government has suspended the chief architect, and Gbolahan Oki, the general manager of the Lagos State Building Control Agency, announced that the owner of the building has been arrested and would be prosecuted. On the third day of search-and-rescue operations, the death toll has risen from 15 to 22."
49,91,"UPDATED VERSION:

On November 2, 2021, the state of New Jersey held its gubernatorial election, in which incumbent Democratic Governor Phil Murphy was running for a second term against Republican nominee Jack Ciattarelli, Green nominee Madelyn Hoffman, Libertarian nominee Gregg Mele, Socialist Workers Party nominee Joanne Kuniansky, and Legalize Marijuana candidate Ed Forchion. Although technically there were seven candidates in the race, only five appeared on the ballot - the lowest number for a New Jersey gubernatorial election since 1953.

Murphy had announced his intention to run for re-election on October 1, 2020, and he faced no opposition in the Democratic primary after his two opponents were disqualified. In the Republican primary, Ciattarelli emerged as the nominee after defeating several other candidates, including Brian Levine, Phil Rizzo, Hirsh Singh, and Joseph Rudy Rullo.

Throughout the campaign, support for Murphy remained strong, and polls consistently showed him leading Ciattarelli by a significant margin. On election day, Murphy was declared the winner, securing a second term and becoming the first Democrat to win re-election as Governor of New Jersey since Brendan Byrne in 1977.

While Ciattarelli put up a strong fight, running on a platform of lower taxes, smaller government, and school choice, Murphy's message of raising the minimum wage, investing in education, and expanding access to healthcare resonated with voters, particularly in the wake of the COVID-19 pandemic.

With his victory, Murphy will continue to serve as Governor of New Jersey, alongside his Lieutenant Governor Sheila Oliver, who also won re-election."
50,93,"UPDATED VERSION:

At least 36 people have been confirmed dead in the collapse of a high-rise block of flats in Ikoyi, Lagos, Nigeria, on 1 November 2021. The building was in the process of being built by Fourscore Homes, a UK-registered company headed by experienced Nigerian developer Femi Osibona. The trio of high-rise buildings at 44BCD Gerrard Road, known as the ""360 Degrees Towers,"" included a 21-story luxury residential tower that had been approved for only 15 floors by the Lagos State Building Control Agency. Consultancy firm Prowess Engineering Limited had withdrawn from the project in February 2020 due to concerns over the tower's integrity. Twenty-two people were confirmed dead and many more trapped in the rubble. The National Emergency Management Agency in Lagos State is conducting a rescue effort supervised by government agencies. The owner of the building has been arrested and will be prosecuted, according to Gbolahan Oki, the general manager of the Lagos State Building Control Agency. The chief architect has been suspended, and an independent panel has been given 30 days to disclose findings of an official investigation."
51,94,"UPDATE:

A tragic accident in Freetown, Sierra Leone occurred on November 5, 2021 when an oil tanker collided with a truck, resulting in an explosion that killed at least 99 people and injured over 100. The collision took place at a junction outside Choithram Supermarket in the Wellington suburb, and reports indicate fuel leaked before igniting. Despite warnings from officials, individuals flocked to collect fuel from the leaking vehicle. A bus carrying passengers was among the many casualties, as were nearby shops and markets that caught fire due to the fuel spilled over the streets.

Freetown is a port city with a population of over 1 million, and this is not the first time it has faced such disasters. In March 2021, a major fire in a city slum left 80 injured and over 5000 displaced. In 2017, heavy rains triggered mudslides that killed over 1000 people.

Rescue efforts have ended, and the mortuary at Connaught Hospital has received 92 bodies so far. Mohamed Lamrane Bah, the director of the National Motor Drivers Association, stated that the injured have been transferred to hospitals and the bodies have been collected. However, many victims remain in critical condition. According to a staff member of Connaught Hospital's intensive care unit, around 30 severely burned victims are not expected to survive.

President Julius Maada Bio, who was attending the United Nations climate talks, has expressed his condolences and promised support for the families of the victims. Vice President Mohamed Juldeh Jalloh visited two hospitals to check on the injured. However, journalist Omar Fofana reports that hospital services have been stretched beyond their capacity. This tragic accident marks yet another disaster in Freetown's history."
52,95,"Travis Scott, the event's organizer and headlining performer, halted his set when he noticed people in distress but eventually continued with his performance. The cause of the incident is still under investigation, but initial reports suggest that people were pushing towards the stage en masse, causing a crush. At least 23 people were hospitalized, and more than 300 others were treated for injuries on-site. The second night of the festival was canceled, and Scott has pledged to support the investigation and help the Houston community heal. Kylie Jenner, Scott's girlfriend, faced criticism for social media posts depicting the crowd, including one with an ambulance attempting to make its way through the throng. Governor Greg Abbott stated that the tragedy was ""terrifying,"" and authorities are working to determine exactly what happened. The incident has rocked both the music community and the Houston community at large, with many mourning the loss of life and praying for the recovery of those injured."
53,96,"UPDATED VERSION:

After a decade of tensions, the United Arab Emirates and Syria are making steps towards better relations. The Emirati Foreign Minister, Abdullah bin Zayed Al Nahyan, recently met with Syrian President Bashar al-Assad for the first time since the start of the Syrian Civil War. The discussions centered around finding ways to improve cooperation between the two countries in various sectors of mutual interest. The UAE currently has an embassy in Damascus, while Syria maintains an embassy in Abu Dhabi and a consulate-general in Dubai. With close cultural ties and a shared location in the Middle East region, both countries are hopeful for a more positive relationship in the future."
54,97,"UPDATED VERSION:

At least 115 people have died following a collision between a petrol fuel tanker and a lorry in Freetown, Sierra Leone on 5 November 2021. The accident occurred at a busy intersection in the Wellington area, the city's main industrial district. The two vehicles collided, causing a fuel leakage. Locals reportedly attempted to collect the petrol in containers, but an explosion led to a huge fireball that engulfed vehicles, people, and passengers caught in traffic. Many of the victims were trapped in vehicles and a nearby bus was intensely burnt, killing all inside. Several shops and markets caught fire after fuel spilled onto the streets. The incident overwhelmed the city's medical services, with more than 100 people injured. The event has been described as the first of its kind in the densely populated city of about 1.2 million and follows similar high-casualty fuel tanker explosions across sub-Saharan Africa. The death toll from the Freetown explosion is expected to rise as many of the injured are in critical condition. Sierra Leone's President, Julius Maada Bio, who was attending the United Nations climate talks, offered condolences and promised support to the victims' families."
